gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
men,d1,339027,6463695,08-21-2025,final,04:00PM ET,West Virginia University,West Virginia,5,(1-0-0),Sun Belt,Manhattan University,Manhattan,2,(0-1-0),MAAC,14.0,10.0,5.0,3.0
men,d1,337743,6463429,08-21-2025,final,04:00PM ET,U.S. Military Academy,Army West Point,1,(0-1-0),Patriot,Fairfield University,Fairfield,2,(1-0-0),MAAC,14.0,3.0,13.0,4.0
men,d1,339932,6464055,08-21-2025,final,05:00PM ET,Furman University,Furman,3,(1-0-0),SoCon,"University of California, San Diego",UC San Diego,0,(0-1-0),Big West,23.0,8.0,5.0,1.0
men,d1,6395994,6464472,08-21-2025,final,05:00PM ET,Michigan State University,Michigan St.,2,(1-0-0),Big Ten,"University of California, Riverside",UC Riverside,0,(0-1-0),Big West,12.0,6.0,7.0,2.0
men,d1,342231,6464544,08-21-2025,final,05:00PM ET,Pennsylvania State University,Penn St.,2,(1-0-0),Big Ten,Stetson University,Stetson,0,(0-1-0),ASUN,17.0,7.0,4.0,0.0
men,d1,344069,6464742,08-21-2025,final,05:00PM ET,University of Louisville,Louisville,6,(1-0-0),ACC,University of Southern Indiana,Southern Ind.,0,(0-1-0),OVC,36.0,19.0,0.0,0.0
men,d1,355474,6466282,08-21-2025,final,05:00PM ET,Liberty University,Liberty,9,(1-0-0),OVC,Regent University,Regent,0,(0-0-0),C2C,26.0,13.0,2.0,2.0
men,d1,6425496,6466351,08-21-2025,final,05:00PM ET,Boston College,Boston College,1,(1-0-0),ACC,Binghamton University,Binghamton,0,(0-1-0),America East,11.0,4.0,4.0,1.0
men,d1,351701,6465864,08-21-2025,final,05:30PM ET,Western Michigan University,Western Mich.,1,(0-1-0),MVC,University of Kentucky,Kentucky,2,(1-0-0),Sun Belt,5.0,2.0,8.0,7.0
men,d1,341239,6464309,08-21-2025,final,06:00PM ET,University of Wisconsin-Milwaukee,Milwaukee,2,(0-0-1),Horizon,Northern Illinois University,NIU,2,(0-0-1),MVC,17.0,9.0,16.0,6.0
men,d1,354419,6466132,08-21-2025,final,06:00PM ET,Loyola University Maryland,Loyola Maryland,2,(1-0-0),Patriot,New Jersey Institute of Technology,NJIT,0,(0-1-0),America East,13.0,6.0,9.0,2.0
men,d1,6418312,6466013,08-21-2025,final,06:00PM ET,Stanford University,Stanford,5,(1-0-0),ACC,"California State University, Sacramento",Sacramento St.,1,(0-1-0),Big West,25.0,9.0,6.0,2.0
men,d1,347714,6465170,08-21-2025,final,06:00PM ET,St. Bonaventure University,St. Bonaventure,2,(0-1-0),Atlantic 10,Niagara University,Niagara,3,(1-0-0),MAAC,12.0,8.0,9.0,6.0
men,d1,6406804,6465168,08-21-2025,final,06:00PM ET,University of Vermont,Vermont,2,(1-0-0),America East,Sacred Heart University,Sacred Heart,0,(0-1-0),MAAC,10.0,3.0,5.0,4.0
men,d1,6399309,6464639,08-21-2025,final,06:00PM ET,Northeastern University,Northeastern,1,(0-0-1),CAA,College of the Holy Cross,Holy Cross,1,(0-0-1),Patriot,8.0,4.0,4.0,2.0
men,d1,343710,6464671,08-21-2025,final,06:00PM ET,Emory & Henry University,Emory & Henry,2,(0-0-0),SAC,East Tennessee State University,ETSU,0,(0-1-0),SoCon,12.0,5.0,5.0,3.0
men,d1,340569,6464176,08-21-2025,final,06:00PM ET,North Carolina State University,NC State,2,(1-0-0),ACC,Queens University of Charlotte,Queens (NC),0,(0-1-0),ASUN,23.0,11.0,3.0,1.0
men,d1,339586,6463931,08-21-2025,final,06:00PM ET,"Indiana University, Bloomington",Indiana,2,(0-0-1),Big Ten,Clemson University,Clemson,2,(0-0-1),ACC,12.0,4.0,8.0,6.0
men,d1,6388497,6463581,08-21-2025,final,06:00PM ET,University of North Carolina Asheville,UNC Asheville,2,(1-0-0),Big South,Howard University,Howard,1,(0-1-0),NEC,15.0,4.0,4.0,2.0
men,d1,355973,6466365,08-21-2025,final,06:30PM ET,Xavier University,Xavier,3,(1-0-0),Big East,Saint Francis University,Saint Francis,0,(0-1-0),NEC,18.0,9.0,7.0,4.0
men,d1,349048,6465491,08-21-2025,final,07:00PM ET,Syracuse University,Syracuse,0,(0-1-0),ACC,University of Connecticut,UConn,1,(1-0-0),Big East,14.0,4.0,5.0,2.0
men,d1,349257,6465553,08-21-2025,final,07:00PM ET,Campbell University,Campbell,0,(0-1-0),CAA,Davidson College,Davidson,2,(1-0-0),Atlantic 10,9.0,4.0,11.0,4.0
men,d1,350297,6465736,08-21-2025,final,07:00PM ET,Longwood University,Longwood,1,(0-0-1),Big South,University of Mount Olive,Mount Olive,1,(0-0-0),Conference Carolinas,18.0,5.0,11.0,4.0
men,d1,350768,6465753,08-21-2025,final,07:00PM ET,"Fairleigh Dickinson University, Metropolitan Campus",FDU,1,(0-0-1),NEC,University at Albany,UAlbany,1,(0-0-1),America East,8.0,5.0,10.0,5.0
men,d1,6414965,6465777,08-21-2025,final,07:00PM ET,Florida Atlantic University,Fla. Atlantic,3,(1-0-0),American,Creighton University,Creighton,0,(0-1-0),Big East,13.0,4.0,13.0,6.0
men,d1,351172,6465791,08-21-2025,final,07:00PM ET,University of South Carolina Upstate,USC Upstate,2,(0-0-1),Big South,Georgia State University,Georgia St.,2,(0-0-1),Sun Belt,10.0,4.0,18.0,7.0
men,d1,351574,6465831,08-21-2025,final,07:00PM ET,Temple University,Temple,0,(0-1-0),American,St. John's University (New York),St. John's (NY),1,(1-0-0),Big East,6.0,1.0,14.0,5.0
men,d1,351690,6465848,08-21-2025,final,07:00PM ET,Old Dominion University,Old Dominion,2,(1-0-0),Sun Belt,George Washington University,George Washington,0,(0-1-0),Atlantic 10,13.0,6.0,6.0,4.0
men,d1,353422,6466057,08-21-2025,final,07:00PM ET,Northern Kentucky University,Northern Ky.,2,(1-0-0),Horizon,Union Commonwealth,Union Commonwealth,1,(0-0-0),IND,22.0,9.0,6.0,3.0
men,d1,353835,6466098,08-21-2025,final,07:00PM ET,University of Dayton,Dayton,0,(0-0-1),Atlantic 10,University of Detroit Mercy,Detroit Mercy,0,(0-0-1),Horizon,16.0,8.0,8.0,3.0
men,d1,354520,6466164,08-21-2025,final,07:00PM ET,High Point University,High Point,2,(1-0-0),Big South,Georgetown University,Georgetown,1,(0-1-0),Big East,6.0,3.0,16.0,7.0
men,d1,6424150,6466253,08-21-2025,final,07:00PM ET,Bryant University,Bryant,1,(0-0-1),America East,Long Island University,LIU,1,(0-0-1),NEC,14.0,3.0,3.0,1.0
men,d1,355794,6466296,08-21-2025,final,07:00PM ET,University of Michigan,Michigan,1,(0-0-1),Big Ten,University of Notre Dame,Notre Dame,1,(0-0-1),ACC,13.0,4.0,4.0,2.0
men,d1,6408033,6495968,08-21-2025,final,07:00PM ET,University of Delaware,Delaware,2,(1-0-0),Summit League,Le Moyne College,Le Moyne,0,(0-1-0),NEC,16.0,5.0,5.0,2.0
men,d1,6411985,6465655,08-21-2025,final,07:00PM ET,Virginia Commonwealth University,VCU,0,(0-1-0),Atlantic 10,University of Akron,Akron,3,(1-0-0),Big East,5.0,1.0,20.0,4.0
men,d1,345129,6464953,08-21-2025,final,07:00PM ET,Hofstra University,Hofstra,1,(0-1-0),CAA,Bucknell University,Bucknell,2,(1-0-0),Patriot,12.0,7.0,8.0,6.0
men,d1,346647,6465088,08-21-2025,final,07:00PM ET,Stony Brook University,Stony Brook,0,(0-1-0),CAA,Marist University,Marist,1,(1-0-0),MAAC,16.0,5.0,18.0,7.0
men,d1,337426,6463314,08-21-2025,final,07:00PM ET,University of Rhode Island,Rhode Island,2,(0-0-1),Atlantic 10,Iona University,Iona,2,(0-0-1),MAAC,14.0,6.0,10.0,4.0
men,d1,337616,6463372,08-21-2025,final,07:00PM ET,Marquette University,Marquette,0,(0-0-1),Big East,Bradley University,Bradley,0,(0-0-1),MVC,6.0,1.0,11.0,4.0
men,d1,337853,6463492,08-21-2025,final,07:00PM ET,Bowling Green State University,Bowling Green,1,(0-0-1),MVC,Indiana University Indianapolis,IU Indy,1,(0-0-1),Horizon,16.0,5.0,17.0,8.0
men,d1,6388205,6463525,08-21-2025,final,07:00PM ET,Monmouth University,Monmouth,1,(0-1-0),CAA,University of New Haven,New Haven,2,(1-0-0),NEC,17.0,6.0,8.0,5.0
men,d1,6390056,6463704,08-21-2025,final,07:00PM ET,The University of North Carolina at Greensboro,UNC Greensboro,6,(1-0-0),SoCon,Radford University,Radford,2,(0-1-0),Big South,19.0,13.0,11.0,3.0
men,d1,339337,6463822,08-21-2025,final,07:00PM ET,The University of North Carolina at Charlotte,Charlotte,0,(0-1-0),American,Georgia Southern University,Ga. Southern,2,(1-0-0),Sun Belt,12.0,3.0,5.0,2.0
men,d1,6391757,6463984,08-21-2025,final,07:00PM ET,Virginia Polytechnic Institute and State University,Virginia Tech,1,(1-0-0),ACC,The Ohio State University,Ohio St.,0,(0-1-0),Big Ten,6.0,2.0,6.0,3.0
men,d1,340455,6464100,08-21-2025,final,07:00PM ET,Loyola University Chicago,Loyola Chicago,3,(1-0-0),Atlantic 10,Oakland University,Oakland,2,(0-1-0),Horizon,13.0,6.0,7.0,4.0
men,d1,340754,6464225,08-21-2025,final,07:00PM ET,Mercyhurst University,Mercyhurst,0,(0-0-1),NEC,Robert Morris University,Robert Morris,0,(0-0-1),Horizon,9.0,3.0,7.0,3.0
men,d1,341803,6464470,08-21-2025,final,07:00PM ET,University of North Carolina Wilmington,UNCW,1,(0-1-0),CAA,"University of Maryland, Baltimore County",UMBC,2,(1-0-0),America East,20.0,5.0,4.0,3.0
men,d1,343724,6464673,08-21-2025,final,07:00PM ET,"Rutgers, The State University of New Jersey, New Brunswick",Rutgers,1,(1-0-0),Big Ten,Providence College,Providence,0,(0-1-0),Big East,15.0,7.0,5.0,1.0
men,d1,6400613,6464748,08-21-2025,final,07:00PM ET,Cleveland State University,Cleveland St.,1,(0-0-1),Horizon,Santa Clara University,Santa Clara,1,(0-0-1),WCC,6.0,2.0,13.0,2.0
men,d1,339563,6463897,08-21-2025,final,07:00PM ET,Florida International University,FIU,4,(1-0-0),American,University of Nebraska at Omaha,Omaha,1,(0-1-0),Summit League,19.0,8.0,6.0,3.0
men,d1,341612,6464410,08-21-2025,final,07:30PM ET,James Madison University,James Madison,0,(0-1-0),Sun Belt,Fordham University,Fordham,1,(1-0-0),Atlantic 10,10.0,2.0,14.0,6.0
men,d1,6415739,6465819,08-21-2025,final,07:30PM ET,University of Evansville,Evansville,1,(0-0-1),MVC,Bellarmine University,Bellarmine,1,(0-0-1),ASUN,10.0,4.0,4.0,2.0
men,d1,349681,6465616,08-21-2025,final,07:30PM ET,Belmont University,Belmont,2,(1-0-0),MVC,Wright State University,Wright St.,1,(0-1-0),Horizon,8.0,3.0,7.0,5.0
men,d1,348566,6465415,08-21-2025,final,07:30PM ET,Winthrop University,Winthrop,0,(0-1-0),Big South,Coastal Carolina University,Coastal Carolina,3,(1-0-0),Sun Belt,10.0,5.0,17.0,5.0
men,d1,340492,6464127,08-21-2025,final,07:30PM ET,College of Charleston (South Carolina),Col. of Charleston,2,(0-1-0),CAA,"University of South Carolina, Columbia",South Carolina,3,(1-0-0),Sun Belt,14.0,3.0,15.0,5.0
men,d1,339050,6463736,08-21-2025,final,07:30PM ET,Northwestern University,Northwestern,2,(1-0-0),Big Ten,Eastern Illinois University,Eastern Ill.,0,(0-1-0),OVC,24.0,11.0,2.0,0.0
men,d1,337471,6463343,08-21-2025,final,07:30PM ET,"University of North Carolina, Chapel Hill",North Carolina,3,(1-0-0),ACC,University of Central Florida,UCF,1,(0-1-0),Sun Belt,17.0,6.0,8.0,3.0
men,d1,6426065,6466511,08-21-2025,final,08:00PM ET,University of Illinois Chicago,UIC,3,(1-0-0),MVC,U.S. Air Force Academy,Air Force,1,(0-1-0),WAC,25.0,12.0,3.0,2.0
men,d1,356041,6466432,08-21-2025,final,08:00PM ET,University of Pittsburgh,Pittsburgh,1,(1-0-0),ACC,Quinnipiac University,Quinnipiac,0,(0-1-0),MAAC,11.0,3.0,5.0,2.0
men,d1,352115,6465895,08-21-2025,final,08:00PM ET,University of the Incarnate Word,UIW,1,(1-0-0),OVC,University of the Pacific,Pacific,0,(0-1-0),WCC,8.0,7.0,7.0,4.0
men,d1,6394050,6464236,08-21-2025,final,08:00PM ET,Southern Methodist University,SMU,2,(0-0-1),ACC,University of Missouri-Kansas City,Kansas City,2,(0-0-1),Summit League,15.0,6.0,11.0,5.0
men,d1,350222,6465716,08-21-2025,final,08:00PM ET,Seton Hall University,Seton Hall,2,(1-0-0),Big East,Lafayette College,Lafayette,0,(0-1-0),Patriot,12.0,7.0,6.0,1.0
men,d1,350093,6465707,08-21-2025,final,08:00PM ET,University of Virginia,Virginia,2,(1-0-0),ACC,San Diego State University,San Diego St.,0,(0-1-0),WAC,18.0,7.0,2.0,1.0
men,d1,348233,6465324,08-21-2025,final,08:00PM ET,U.S. Naval Academy,Navy,2,(0-0-1),Patriot,Mount St. Mary's University,Mount St. Mary's,2,(0-0-1),MAAC,12.0,4.0,13.0,6.0
men,d1,345340,6464993,08-21-2025,final,08:00PM ET,Saint Mary's College of California,Saint Mary's (CA),2,(0-1-0),WCC,"University of California, Berkeley",California,3,(1-0-0),ACC,7.0,4.0,19.0,8.0
men,d1,344201,6464750,08-21-2025,final,08:00PM ET,Butler University,Butler,0,(0-1-0),Big East,Western Illinois University,Western Ill.,1,(1-0-0),OVC,15.0,5.0,10.0,3.0
men,d1,343809,6464704,08-21-2025,final,08:00PM ET,La Salle University,La Salle,1,(0-0-1),Atlantic 10,Lehigh University,Lehigh,1,(0-0-1),Patriot,7.0,4.0,10.0,5.0
men,d1,339868,6464021,08-21-2025,final,08:00PM ET,Lipscomb University,Lipscomb,1,(0-0-1),ASUN,University of Memphis,Memphis,1,(0-0-1),American,12.0,6.0,10.0,7.0
men,d1,339441,6463853,08-21-2025,final,08:00PM ET,The University of Tulsa,Tulsa,0,(0-0-1),American,"California State University, Northridge",CSUN,0,(0-0-1),Big West,11.0,7.0,4.0,2.0
men,d1,338949,6463660,08-21-2025,final,08:00PM ET,Saint Louis University,Saint Louis,0,(0-0-1),Atlantic 10,University of South Florida,South Fla.,0,(0-0-1),American,9.0,4.0,3.0,1.0
men,d1,6404088,6465045,08-21-2025,final,08:00PM ET,Duke University,Duke,2,(1-0-0),ACC,University of San Diego,San Diego,1,(0-1-0),WCC,11.0,6.0,11.0,3.0
men,d1,6423319,6466222,08-21-2025,final,08:30PM ET,Southern Illinois University Edwardsville,SIUE,1,(0-1-0),OVC,Florida Gulf Coast University,FGCU,2,(1-0-0),ASUN,14.0,5.0,5.0,4.0
men,d1,6412291,6465693,08-21-2025,final,08:30PM ET,Missouri State University,Missouri St.,4,(1-0-0),American,Seattle University,Seattle U,1,(0-1-0),WCC,7.0,5.0,5.0,4.0
men,d1,349262,6465556,08-21-2025,final,08:30PM ET,University of Wisconsin-Madison,Wisconsin,0,(0-1-0),Big Ten,University of North Florida,North Florida,1,(1-0-0),ASUN,11.0,5.0,5.0,4.0
men,d1,6386727,6463301,08-21-2025,final,08:30PM ET,Oral Roberts University,Oral Roberts,2,(0-0-1),Summit League,"California State University, Fullerton",Cal St. Fullerton,2,(0-0-1),Big West,14.0,7.0,14.0,6.0
men,d1,337791,6463459,08-21-2025,final,09:00PM ET,University of Denver,Denver,2,(1-0-0),Summit League,University of Washington,Washington,0,(0-1-0),Big Ten,7.0,3.0,10.0,3.0
men,d1,339764,6463983,08-21-2025,final,09:00PM ET,Utah Valley University,Utah Valley,4,(1-0-0),WAC,"California State University, Bakersfield",CSU Bakersfield,0,(0-1-0),Big West,15.0,8.0,5.0,1.0
men,d1,340533,6464149,08-21-2025,final,09:00PM ET,"University of California, Irvine",UC Irvine,2,(1-0-0),Big West,"University of California, Los Angeles",UCLA,0,(0-1-0),Big Ten,12.0,4.0,6.0,2.0
men,d1,337717,6463401,08-21-2025,final,10:00PM ET,Grand Canyon University,Grand Canyon,2,(1-0-0),WAC,Jacksonville University,Jacksonville,1,(0-1-0),ASUN,15.0,4.0,5.0,3.0
men,d1,6391852,6464008,08-21-2025,final,10:00PM ET,Oregon State University,Oregon St.,3,(1-0-0),WCC,"University of California, Santa Barbara",UC Santa Barbara,0,(0-1-0),Big West,13.0,5.0,8.0,1.0
men,d1,6401363,6464857,08-21-2025,final,10:00PM ET,California Baptist University,California Baptist,3,(1-0-0),WAC,American University,American,2,(0-1-0),Patriot,16.0,5.0,8.0,5.0
men,d1,345592,6465022,08-21-2025,final,10:00PM ET,Utah Tech University,Utah Tech,1,(0-0-1),WAC,Gonzaga University,Gonzaga,1,(0-0-1),WCC,7.0,2.0,22.0,6.0
men,d1,6407138,6465230,08-21-2025,final,10:00PM ET,San Jose State University,San Jose St.,2,(1-0-0),WAC,California Polytechnic State University,Cal Poly,0,(0-1-0),Big West,6.0,2.0,6.0,5.0
men,d1,352600,6465998,08-21-2025,final,10:00PM ET,University of San Francisco,San Francisco,1,(1-0-0),WCC,"University of California, Davis",UC Davis,0,(0-1-0),Big West,12.0,6.0,7.0,2.0
men,d1,6415544,6465808,08-21-2025,final,11:00PM ET,"University of Nevada, Las Vegas",UNLV,2,(1-0-0),WAC,Loyola Marymount University,LMU (CA),1,(0-1-0),WCC,9.0,4.0,10.0,4.0
men,d1,356841,6466563,08-22-2025,final,10:00AM ET,Mercer University,Mercer,4,(1-0-0),SoCon,Oglethorpe University,Oglethorpe,0,(0-0-0),SAA,28.0,9.0,5.0,1.0
men,d1,348052,6465297,08-22-2025,final,04:00PM ET,Villanova University,Villanova,5,(1-0-0),Big East,Rider University,Rider,0,(0-1-0),MAAC,14.0,8.0,11.0,3.0
men,d1,348463,6465372,08-22-2025,final,07:00PM ET,Marshall University,Marshall,2,(1-0-0),Sun Belt,George Mason University,George Mason,1,(0-1-0),Atlantic 10,14.0,6.0,4.0,1.0
men,d1,345744,6465068,08-22-2025,final,10:00PM ET,University of Portland,Portland,3,(1-0-0),WCC,University of Central Arkansas,Central Ark.,0,(0-1-0),ASUN,20.0,10.0,1.0,1.0
men,d1,341982,6464481,08-23-2025,final,06:00PM ET,Jacksonville University,Jacksonville,9,(1-1-0),ASUN,Trinity Baptist,Trinity Baptist,1,(0-0-0),IND,37.0,17.0,7.0,4.0
men,d1,342374,6464553,08-23-2025,final,07:00PM ET,Saint Joseph's University,Saint Joseph's,2,(1-0-1),Atlantic 10,Virginia Military Institute,VMI,2,(0-1-1),SoCon,13.0,4.0,5.0,2.0
men,d1,344661,6464887,08-24-2025,final,12:00PM ET,Drexel University,Drexel,1,(0-1-1),CAA,Fordham University,Fordham,1,(1-0-1),Atlantic 10,10.0,5.0,7.0,3.0
men,d1,351691,6465849,08-24-2025,final,12:00PM ET,George Washington University,George Washington,3,(1-1-0),Atlantic 10,Binghamton University,Binghamton,1,(0-2-0),America East,15.0,4.0,13.0,6.0
men,d1,352529,6465946,08-24-2025,final,12:00PM ET,Western Michigan University,Western Mich.,0,(0-2-0),MVC,University of Dayton,Dayton,4,(1-0-1),Atlantic 10,7.0,5.0,18.0,8.0
men,d1,353434,6466059,08-24-2025,final,12:00PM ET,Loyola University Maryland,Loyola Maryland,0,(1-1-0),Patriot,Syracuse University,Syracuse,1,(1-1-0),ACC,11.0,1.0,13.0,5.0
men,d1,354422,6466133,08-24-2025,final,12:00PM ET,"Fairleigh Dickinson University, Metropolitan Campus",FDU,1,(1-0-1),NEC,New Jersey Institute of Technology,NJIT,0,(0-2-0),America East,14.0,7.0,3.0,2.0
men,d1,341301,6464334,08-24-2025,final,12:00PM ET,Howard University,Howard,0,(0-2-0),NEC,San Diego State University,San Diego St.,2,(1-1-0),WAC,5.0,2.0,20.0,9.0
men,d1,339935,6464057,08-24-2025,final,01:00PM ET,Furman University,Furman,0,(1-0-1),SoCon,University of San Diego,San Diego,0,(0-1-1),WCC,6.0,2.0,7.0,0.0
men,d1,343437,6464641,08-24-2025,final,01:00PM ET,Northeastern University,Northeastern,3,(1-0-1),CAA,Stonehill College,Stonehill,1,(0-2-0),NEC,13.0,8.0,11.0,7.0
men,d1,347740,6465186,08-24-2025,final,01:00PM ET,University of Vermont,Vermont,4,(2-0-0),America East,Boston University,Boston U.,0,(1-1-0),Patriot,18.0,9.0,5.0,4.0
men,d1,353834,6466097,08-24-2025,final,01:00PM ET,University of Detroit Mercy,Detroit Mercy,2,(1-0-1),Horizon,Mercyhurst University,Mercyhurst,0,(0-1-1),NEC,6.0,3.0,2.0,2.0
men,d1,355310,6466255,08-24-2025,final,01:00PM ET,University of Massachusetts Lowell,UMass Lowell,0,(1-1-0),America East,Long Island University,LIU,1,(1-0-1),NEC,11.0,3.0,8.0,2.0
men,d1,340462,6464102,08-24-2025,final,01:30PM ET,DePaul University,DePaul,1,(0-0-2),Big East,Oakland University,Oakland,1,(0-1-1),Horizon,16.0,5.0,15.0,4.0
men,d1,347891,6465239,08-24-2025,final,02:00PM ET,Chicago State University,Chicago St.,0,(0-2-0),NEC,University of St. Thomas (Minnesota),St. Thomas (MN),4,(1-0-1),Summit League,8.0,2.0,15.0,9.0
men,d1,6419924,6466050,08-24-2025,final,02:00PM ET,Loyola University Chicago,Loyola Chicago,0,(1-0-1),Atlantic 10,Purdue University Fort Wayne,Purdue Fort Wayne,0,(0-0-2),Horizon,17.0,6.0,2.0,2.0
men,d1,341953,6464474,08-24-2025,final,02:00PM ET,University of Michigan,Michigan,2,(1-0-1),Big Ten,"University of California, Riverside",UC Riverside,0,(0-2-0),Big West,16.0,8.0,7.0,1.0
men,d1,339052,6463740,08-24-2025,final,02:00PM ET,Northwestern University,Northwestern,2,(2-0-0),Big Ten,U.S. Air Force Academy,Air Force,1,(0-2-0),WAC,22.0,7.0,5.0,2.0
men,d1,6388406,6463554,08-24-2025,final,02:00PM ET,Marquette University,Marquette,2,(1-0-1),Big East,University of North Florida,North Florida,1,(1-1-0),ASUN,20.0,8.0,5.0,3.0
men,d1,337619,6463374,08-24-2025,final,03:00PM ET,University of Wisconsin-Madison,Wisconsin,4,(1-1-0),Big Ten,Bradley University,Bradley,1,(0-1-1),MVC,12.0,6.0,4.0,1.0
men,d1,338928,6463641,08-24-2025,final,03:00PM ET,Virginia Polytechnic Institute and State University,Virginia Tech,2,(2-0-0),ACC,Canisius University,Canisius,0,(1-1-0),MAAC,32.0,9.0,4.0,2.0
men,d1,342903,6464610,08-24-2025,final,03:00PM ET,Merrimack College,Merrimack,1,(1-1-0),MAAC,College of the Holy Cross,Holy Cross,0,(0-1-1),Patriot,8.0,7.0,10.0,3.0
men,d1,354090,6466108,08-24-2025,final,03:00PM ET,Mercer University,Mercer,1,(1-0-1),SoCon,University of Evansville,Evansville,1,(0-0-2),MVC,8.0,2.0,10.0,5.0
men,d1,345000,6464937,08-24-2025,final,04:00PM ET,Loyola Marymount University,LMU (CA),2,(1-1-0),WCC,American University,American,1,(0-2-0),Patriot,12.0,4.0,2.0,1.0
men,d1,345593,6465024,08-24-2025,final,04:00PM ET,"California State University, Sacramento",Sacramento St.,1,(0-1-1),Big West,Utah Tech University,Utah Tech,1,(0-0-2),WAC,12.0,6.0,15.0,4.0
men,d1,339849,6464010,08-24-2025,final,05:00PM ET,Utah Valley University,Utah Valley,4,(2-0-0),WAC,Gonzaga University,Gonzaga,0,(0-1-1),WCC,19.0,9.0,8.0,2.0
men,d1,343680,6464662,08-24-2025,final,05:00PM ET,University of New Hampshire,New Hampshire,0,(0-1-1),America East,Colgate University,Colgate,0,(1-0-1),Patriot,12.0,7.0,8.0,4.0
men,d1,353501,6466073,08-24-2025,final,05:00PM ET,Duquesne University,Duquesne,2,(1-0-1),Atlantic 10,Robert Morris University,Robert Morris,2,(0-0-2),Horizon,20.0,7.0,8.0,3.0
men,d1,355066,6466215,08-24-2025,final,05:00PM ET,Liberty University,Liberty,3,(2-0-0),OVC,University of South Carolina Upstate,USC Upstate,1,(0-1-1),Big South,17.0,6.0,6.0,4.0
men,d1,6406826,6465172,08-24-2025,final,06:00PM ET,Bucknell University,Bucknell,3,(2-0-0),Patriot,St. Bonaventure University,St. Bonaventure,2,(0-2-0),Atlantic 10,25.0,6.0,13.0,6.0
men,d1,354467,6466155,08-24-2025,final,06:00PM ET,Winthrop University,Winthrop,0,(0-2-0),Big South,Campbell University,Campbell,2,(1-1-0),CAA,7.0,1.0,22.0,9.0
men,d1,347340,6465145,08-24-2025,final,06:00PM ET,Western Illinois University,Western Ill.,0,(1-1-0),OVC,Quincy University,Quincy,1,(0-0-0),GLVC,17.0,9.0,14.0,10.0
men,d1,339870,6464024,08-24-2025,final,06:00PM ET,University of Memphis,Memphis,0,(0-1-1),American,Belmont University,Belmont,2,(2-0-0),MVC,14.0,3.0,7.0,5.0
men,d1,337746,6463430,08-24-2025,final,06:00PM ET,U.S. Military Academy,Army West Point,2,(1-1-0),Patriot,Pennsylvania State University,Penn St.,1,(1-1-0),Big Ten,10.0,2.0,20.0,8.0
men,d1,340573,6464182,08-24-2025,final,06:00PM ET,North Carolina State University,NC State,6,(2-0-0),ACC,Wofford College,Wofford,0,(0-1-0),SoCon,26.0,7.0,1.0,0.0
