gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
men,d3,6408250,6475832,09-03-2025,pre,07:30PM ET,Gallaudet University,Gallaudet,0.0,(0-0-0),United East,Marymount University (Virginia),Marymount (VA),10.0,(0-0-0),Atlantic East,1.0,1.0,35.0,23.0
men,d3,348175,6475743,09-03-2025,pre,07:30PM ET,DePauw University,DePauw,6.0,(0-0-0),NCAC,Franklin College,Franklin,0.0,(0-0-0),HCAC,23.0,10.0,4.0,0.0
men,d3,341472,6473717,09-03-2025,pre,07:30PM ET,Southern Virginia University,Southern Va.,1.0,(0-0-0),USA South,Bridgewater College (Virginia),Bridgewater (VA),2.0,(0-0-0),ODAC,4.0,1.0,23.0,12.0
men,d3,338986,6473063,09-03-2025,pre,08:00PM ET,Elmhurst University,Elmhurst,2.0,(0-0-0),CCIW,University of Dubuque,Dubuque,0.0,(0-0-0),American Rivers,13.0,4.0,8.0,5.0
men,d3,339543,6473148,09-03-2025,pre,08:00PM ET,Marian University (Wisconsin),Marian (WI),1.0,(0-0-0),NACC,University of Wisconsin-Platteville,Wis.-Platteville,5.0,(0-0-0),WIAC,6.0,4.0,20.0,9.0
men,d3,344174,6474580,09-03-2025,pre,08:00PM ET,Aurora University,Aurora,1.0,(0-0-0),NACC,North Park University,North Park,3.0,(0-0-0),CCIW,15.0,7.0,11.0,8.0
men,d3,352749,6477361,09-03-2025,pre,08:00PM ET,Ithaca College,Ithaca,3.0,(0-0-0),Liberty League,Elmira College,Elmira,0.0,(0-0-0),Empire 8,15.0,4.0,8.0,2.0
men,d3,353678,6477682,09-03-2025,pre,08:00PM ET,Illinois Wesleyan University,Ill. Wesleyan,,(0-0-0),CCIW,Eureka College,Eureka,,(0-0-0),SLIAC,,,,
men,d3,354457,6477867,09-03-2025,pre,08:00PM ET,Edgewood University,Edgewood,0.0,(0-0-0),NACC,University of Wisconsin-Stevens Point,Wis.-Stevens Point,1.0,(0-0-0),WIAC,17.0,5.0,2.0,2.0
men,d3,356017,6478305,09-03-2025,pre,08:00PM ET,Millikin University,Millikin,0.0,(0-0-0),CCIW,Illinois College,Illinois Col.,4.0,(0-0-0),MWC,11.0,8.0,13.0,9.0
men,d3,356108,6478319,09-03-2025,pre,08:00PM ET,Bethany Lutheran College,Bethany Lutheran,2.0,(0-0-0),UMAC,Carleton College,Carleton,3.0,(0-0-0),MIAC,13.0,7.0,14.0,11.0
men,d3,345419,6475005,09-03-2025,pre,08:30PM ET,Augsburg University,Augsburg,7.0,(0-0-0),MIAC,University of Northwestern-St. Paul,Northwestern-St. Paul,0.0,(0-0-0),UMAC,19.0,10.0,6.0,2.0
women,d1,337326,6462448,09-01-2025,pre,11:30AM ET,Harvard University,Harvard,0,(0-1-0),Ivy League,Kansas State University,Kansas St.,0,(4-0-0),Big 12,9.0,6.0,14.0,8.0
women,d1,338121,6462653,09-01-2025,pre,12:00PM ET,Brown University,Brown,0,(3-0-0),Ivy League,"University of Minnesota, Twin Cities",Minnesota,2,(3-1-0),Big Ten,12.0,8.0,10.0,3.0
women,d1,346882,6465794,09-01-2025,pre,12:00PM ET,Long Island University,LIU,2,(0-1-2),NEC,Quinnipiac University,Quinnipiac,0,(0-2-1),MAAC,11.0,5.0,17.0,6.0
women,d1,341329,6463531,09-01-2025,pre,02:00PM ET,Utah Valley University,Utah Valley,0,(1-1-1),WAC,Auburn University,Auburn,2,(2-1-1),SEC,13.0,1.0,16.0,8.0
women,d1,349472,6466653,09-01-2025,pre,02:00PM ET,University of the Pacific,Pacific,0,(1-3-1),WCC,"University of California, San Diego",UC San Diego,0,(1-1-1),Big West,14.0,4.0,5.0,3.0
women,d1,346763,6465712,09-02-2025,pre,06:00PM ET,Chicago State University,Chicago St.,1,(1-2-2),NEC,Hampton University,Hampton,0,(1-2-0),CAA,8.0,6.0,31.0,12.0
women,d1,347864,6466036,09-02-2025,pre,09:00PM ET,Brigham Young University,BYU,0,(2-0-1),Big 12,"University of Arkansas, Fayetteville",Arkansas,1,(1-2-1),SEC,21.0,9.0,16.0,4.0
women,d1,345092,6465180,09-03-2025,pre,05:00PM ET,The University of Southern Mississippi,Southern Miss.,2.0,(0-4-0),Sun Belt,Jackson State University,Jackson St.,2.0,(1-3-0),SWAC,12.0,7.0,7.0,5.0
women,d1,337693,6462590,09-03-2025,pre,06:00PM ET,Drake University,Drake,2.0,(1-1-2),MVC,University of Nebraska at Omaha,Omaha,1.0,(2-0-2),Summit League,6.0,5.0,10.0,4.0
women,d1,354865,6467313,09-03-2025,pre,06:00PM ET,University of New Hampshire,New Hampshire,4.0,(0-1-1),America East,Merrimack College,Merrimack,3.0,(1-2-1),MAAC,24.0,12.0,24.0,13.0
women,d1,354872,6467319,09-03-2025,pre,06:00PM ET,University of Massachusetts Lowell,UMass Lowell,,(1-2-0),America East,Central Connecticut State University,Central Conn. St.,,(0-3-1),NEC,,,,
women,d1,349200,6466581,09-03-2025,pre,06:30PM ET,Providence College,Providence,1.0,(1-0-0),Big East,Sacred Heart University,Sacred Heart,0.0,(1-0-1),MAAC,21.0,13.0,1.0,1.0
women,d1,337387,6462473,09-03-2025,pre,07:00PM ET,Lafayette College,Lafayette,5.0,(1-1-1),Patriot,Iona University,Iona,0.0,(1-3-0),MAAC,28.0,15.0,4.0,2.0
women,d1,342281,6463980,09-03-2025,pre,07:00PM ET,Rider University,Rider,3.0,(0-1-1),MAAC,Delaware State University,Delaware St.,0.0,(2-1-0),NEC,10.0,6.0,11.0,6.0
women,d1,349123,6466519,09-03-2025,pre,07:00PM ET,Niagara University,Niagara,0.0,(3-0-0),MAAC,"University at Buffalo, the State University of New York",Buffalo,2.0,(2-1-1),MAC,5.0,2.0,11.0,7.0
women,d1,353593,6467143,09-03-2025,pre,07:00PM ET,Purdue University Fort Wayne,Purdue Fort Wayne,6.0,(0-3-1),Horizon,Indiana Tech,Indiana Tech,0.0,(0-0-0),IND,43.0,18.0,2.0,1.0
women,d2,6411026,6469359,09-02-2025,pre,07:00PM ET,Faulkner,Faulkner,,(0-0-0),IND,Shorter University,Shorter,,(0-0-0),Conference Carolinas,,,,
women,d3,349360,6474234,09-01-2025,postponed,TBA,Wellesley College,Wellesley,,(0-0-0),NEWMAC,TBA,TBA,,(0-0-0),IND,,,,
women,d3,337765,6471400,09-01-2025,pre,12:00PM ET,University of Wisconsin-Whitewater,Wis.-Whitewater,1.0,(0-0-0),WIAC,Bethel University (Minnesota),Bethel (MN),0.0,(0-0-0),MIAC,24.0,10.0,9.0,5.0
women,d3,341007,6471834,09-01-2025,pre,12:00PM ET,Capital University,Capital,0.0,(0-0-0),OAC,Trine University,Trine,3.0,(0-0-0),Michigan Intercol. Ath. Assn.,14.0,7.0,14.0,11.0
women,d3,352694,6476204,09-01-2025,pre,12:00PM ET,Vermont State University Lyndon,VTSU Lyndon,0.0,(0-0-0),North Atlantic,Paul Smiths,Paul Smiths,8.0,(0-0-0),IND,2.0,1.0,50.0,27.0
women,d3,342005,6471979,09-01-2025,pre,01:00PM ET,Keene State College,Keene St.,1.0,(0-0-0),Little East,Roger Williams University,Roger Williams,6.0,(0-0-0),CNE,11.0,3.0,27.0,12.0
women,d3,346718,6473097,09-01-2025,pre,01:00PM ET,North Carolina Wesleyan University,N.C. Wesleyan,0.0,(0-0-0),USA South,Piedmont University,Piedmont,1.0,(0-0-0),CCS,6.0,4.0,5.0,4.0
women,d3,351059,6475342,09-01-2025,pre,01:00PM ET,University of La Verne,La Verne,0.0,(0-0-0),SCIAC,George Fox University,George Fox,0.0,(0-0-0),NWC,12.0,4.0,3.0,2.0
women,d3,351891,6475720,09-01-2025,pre,01:00PM ET,DePauw University,DePauw,2.0,(0-0-0),NCAC,Greenville University,Greenville,1.0,(0-0-0),SLIAC,12.0,7.0,7.0,2.0
women,d3,6406358,6473403,09-01-2025,pre,02:00PM ET,Oberlin College,Oberlin,0.0,(0-0-0),NCAC,"University of Pittsburgh, Greensburg",Pitt.-Greensburg,4.0,(0-0-0),AMCC,7.0,4.0,12.0,7.0
women,d3,340078,6471706,09-01-2025,pre,02:00PM ET,Webster University,Webster,2.0,(0-0-0),SLIAC,Knox College,Knox,0.0,(0-0-0),MWC,26.0,11.0,3.0,0.0
women,d3,349724,6474465,09-01-2025,pre,04:00PM ET,University of Dallas,Dallas,8.0,(0-0-0),SCAC,Arlington Baptist,Arlington Baptist,0.0,(0-0-0),IND,14.0,8.0,0.0,0.0
women,d3,6421735,6476888,09-01-2025,pre,04:30PM ET,Mary Baldwin University,Mary Baldwin,1.0,(0-0-0),USA South,Randolph College,Randolph,0.0,(0-0-0),ODAC,4.0,2.0,10.0,6.0
women,d3,341273,6471848,09-01-2025,pre,05:00PM ET,Averett University,Averett,3.0,(0-0-0),ODAC,Salem College (North Carolina),Salem (NC),3.0,(0-0-0),USA South,19.0,9.0,6.0,6.0
women,d3,351949,6475762,09-01-2025,pre,05:00PM ET,Wilson College,Wilson,1.0,(0-0-0),United East,Gwynedd Mercy University,Gwynedd Mercy,0.0,(0-0-0),Atlantic East,10.0,4.0,17.0,10.0
women,d3,350617,6475000,09-01-2025,pre,06:00PM ET,Concordia University Texas,Concordia (TX),1.0,(0-0-0),SCAC,Southwestern University (Texas),Southwestern (TX),2.0,(0-0-0),SAA,7.0,2.0,17.0,7.0
women,d3,356157,6477645,09-01-2025,pre,06:00PM ET,"University of Minnesota, Morris",Minn.-Morris,0.0,(0-0-0),UMAC,"Concordia College, Moorhead",Concordia-M'head,0.0,(0-0-0),MIAC,9.0,3.0,21.0,11.0
women,d3,6396235,6472008,09-01-2025,pre,07:00PM ET,Bluffton University,Bluffton,5.0,(0-0-0),HCAC,Defiance,Defiance,0.0,(0-0-0),IND,33.0,21.0,3.0,1.0
women,d3,343344,6472333,09-01-2025,pre,07:00PM ET,Saint Mary's University of Minnesota,Saint Mary's (MN),2.0,(0-0-0),MIAC,University of Wisconsin-Platteville,Wis.-Platteville,1.0,(0-0-0),WIAC,12.0,8.0,10.0,6.0
women,d3,348723,6473980,09-02-2025,pre,TBA,Lehman College,Lehman,,(0-0-0),CUNYAC,"Purchase College, State University of New York",Purchase,,(0-0-0),Skyline,,,,
women,d3,355176,6477259,09-02-2025,pre,08:30AM ET,Millikin University,Millikin,6.0,(0-0-0),CCIW,Monmouth College (Illinois),Monmouth (IL),0.0,(0-0-0),MWC,16.0,10.0,4.0,3.0
women,d3,6393324,6471773,09-02-2025,pre,02:00PM ET,Penn St.-Mont Alto,Penn St.-Mont Alto,1.0,(0-0-0),IND,Carlow University,Carlow,0.0,(0-0-0),AMCC,13.0,6.0,11.0,9.0
women,d3,338225,6471454,09-02-2025,pre,03:00PM ET,Plymouth State University,Plymouth St.,0.0,(0-0-0),Little East,Middlebury College,Middlebury,7.0,(0-0-0),NESCAC,1.0,0.0,26.0,15.0
women,d3,338415,6471469,09-02-2025,pre,03:00PM ET,York College (New York),York (NY),,(0-0-0),CUNYAC,State University of New York Maritime College,SUNY Maritime,,(0-0-0),Skyline,,,,
women,d3,356821,6477824,09-02-2025,pre,03:00PM ET,Anderson University (Indiana),Anderson (IN),2.0,(0-0-0),HCAC,St. Mary-Woods,St. Mary-Woods,0.0,(0-0-0),IND,30.0,12.0,9.0,5.0
women,d3,359027,6496090,09-02-2025,pre,03:00PM ET,Brevard College,Brevard,20.0,(0-0-0),USA South,Alice Lloyd,Alice Lloyd,0.0,(0-0-0),IND,76.0,38.0,0.0,0.0
women,d3,338527,6471500,09-02-2025,pre,04:00PM ET,Geneva College,Geneva,0.0,(0-0-0),PAC,Alfred University,Alfred,1.0,(0-0-0),Empire 8,6.0,4.0,18.0,8.0
women,d3,6397583,6472138,09-02-2025,pre,04:00PM ET,Dean College,Dean,1.0,(0-0-0),Great Northeast,Curry College,Curry,6.0,(0-0-0),CNE,6.0,4.0,29.0,21.0
women,d3,348670,6473942,09-02-2025,pre,04:00PM ET,Hilbert College,Hilbert,0.0,(0-0-0),AMCC,Houghton University,Houghton,4.0,(0-0-0),Empire 8,11.0,5.0,40.0,22.0
women,d3,350327,6474865,09-02-2025,pre,04:00PM ET,New Jersey City University,New Jersey City,4.0,(0-0-0),NJAC,Manhattanville University,Manhattanville,2.0,(0-0-0),Skyline,31.0,11.0,3.0,2.0
women,d3,6419326,6476418,09-02-2025,pre,04:00PM ET,Babson College,Babson,0.0,(0-0-0),NEWMAC,Brandeis University,Brandeis,0.0,(0-0-0),UAA,11.0,4.0,13.0,4.0
women,d3,354362,6476855,09-02-2025,pre,04:00PM ET,State University of New York at Canton,SUNY Canton,0.0,(0-0-0),SUNYAC,Utica University,Utica,7.0,(0-0-0),Empire 8,0.0,0.0,23.0,16.0
women,d3,355755,6477420,09-02-2025,pre,04:00PM ET,State University of New York at Geneseo,SUNY Geneseo,1.0,(0-0-0),Empire 8,State University of New York at Oswego,Oswego St.,1.0,(0-0-0),SUNYAC,11.0,3.0,8.0,6.0
women,d3,338876,6471564,09-02-2025,pre,04:30PM ET,Hamilton College,Hamilton,0.0,(0-0-0),NESCAC,Williams College,Williams,2.0,(0-0-0),NESCAC,10.0,4.0,11.0,5.0
women,d3,354352,6476850,09-02-2025,pre,04:30PM ET,Pratt Institute,Pratt,0.0,(0-0-0),Atlantic East,John Jay College of Criminal Justice,John Jay,2.0,(0-0-0),CUNYAC,8.0,6.0,7.0,3.0
women,d3,6415826,6475489,09-02-2025,pre,05:00PM ET,Faith Bapt. Bible,Faith Bapt. Bible,0.0,(0-0-0),IND,North Central University,North Central (MN),1.0,(0-0-0),UMAC,16.0,8.0,9.0,4.0
women,d3,347306,6473376,09-02-2025,pre,05:00PM ET,Oglethorpe University,Oglethorpe,3.0,(0-0-0),SAA,Covenant College,Covenant,1.0,(0-0-0),CCS,13.0,5.0,7.0,2.0
women,d3,343282,6472314,09-02-2025,pre,05:00PM ET,University of Wisconsin-La Crosse,Wis.-La Crosse,6.0,(0-0-0),WIAC,University of Wisconsin-Superior,Wis.-Superior,0.0,(0-0-0),UMAC,32.0,14.0,1.0,1.0
women,d3,343424,6472371,09-02-2025,pre,05:00PM ET,Union College (New York),Union (NY),1.0,(0-0-0),Liberty League,Smith College,Smith,0.0,(0-0-0),NEWMAC,18.0,8.0,4.0,3.0
women,d3,6395073,6471894,09-02-2025,pre,06:00PM ET,Wentworth Institute of Technology,Wentworth,4.0,(0-0-0),CNE,Massachusetts College of Liberal Arts,MCLA,0.0,(0-0-0),MASCAC,38.0,23.0,4.0,2.0
women,d3,344513,6472600,09-02-2025,pre,06:00PM ET,Illinois Wesleyan University,Ill. Wesleyan,0.0,(0-0-0),CCIW,Washington University in St. Louis,WashU,6.0,(0-0-0),UAA,7.0,2.0,41.0,19.0
women,d3,348097,6473777,09-02-2025,pre,06:00PM ET,Hartwick College,Hartwick,3.0,(0-0-0),Empire 8,State University of New York at Morrisville,SUNY Morrisville,0.0,(0-0-0),SUNYAC,17.0,10.0,1.0,1.0
women,d3,354393,6476881,09-02-2025,pre,06:00PM ET,Rivier University,Rivier,2.0,(0-0-0),Great Northeast,Western Connecticut State University,WestConn,2.0,(0-0-0),Little East,18.0,8.0,15.0,10.0
women,d3,6400401,6472542,09-02-2025,pre,07:00PM ET,Franklin & Marshall College,Franklin & Marshall,5.0,(0-0-0),Centennial,Elizabethtown College,Elizabethtown,1.0,(0-0-0),Landmark,21.0,12.0,3.0,1.0
women,d3,356070,6477583,09-02-2025,pre,07:00PM ET,Mount Saint Mary College (New York),Mt. St. Mary (NY),20.0,(0-0-0),Skyline,Yeshiva University,Yeshiva,0.0,(0-0-0),Skyline,56.0,32.0,0.0,0.0
women,d3,352107,6475903,09-02-2025,pre,07:00PM ET,Ramapo College,Ramapo,2.0,(0-0-0),NJAC,"St. Joseph's University, New York L.I.",St. Joseph's (L.I.),1.0,(0-0-0),Skyline,12.0,8.0,14.0,8.0
women,d3,6413557,6474940,09-02-2025,pre,07:00PM ET,Lesley University,Lesley,0.0,(0-0-0),North Atlantic,Massachusetts Institute of Technology,MIT,6.0,(0-0-0),NEWMAC,1.0,0.0,25.0,16.0
women,d3,350012,6474682,09-02-2025,pre,07:00PM ET,Westminster College (Missouri),Westminster (MO),1.0,(0-0-0),SLIAC,William Woods,William Woods,0.0,(0-0-0),IND,9.0,6.0,14.0,10.0
women,d3,6403816,6472893,09-02-2025,pre,07:00PM ET,Amherst College,Amherst,1.0,(0-0-0),NESCAC,Worcester Polytechnic Institute,WPI,0.0,(0-0-0),NEWMAC,10.0,3.0,4.0,2.0
women,d3,343874,6472491,09-02-2025,pre,07:00PM ET,Washington and Jefferson College,Wash. & Jeff.,0.0,(0-0-0),PAC,Marietta College,Marietta,1.0,(0-0-0),OAC,4.0,2.0,23.0,10.0
women,d3,342845,6472188,09-02-2025,pre,07:00PM ET,Connecticut College,Connecticut Col.,2.0,(0-0-0),NESCAC,Emmanuel College (Massachusetts),Emmanuel (MA),1.0,(0-0-0),Great Northeast,9.0,3.0,14.0,7.0
women,d3,342027,6471987,09-02-2025,pre,07:00PM ET,"University of Massachusetts, Dartmouth",UMass Dartmouth,0.0,(0-0-0),Little East,Suffolk University,Suffolk,1.0,(0-0-0),CNE,10.0,7.0,11.0,5.0
women,d3,338952,6471578,09-02-2025,pre,08:00PM ET,Carroll University (Wisconsin),Carroll (WI),1.0,(0-0-0),CCIW,University of Dubuque,Dubuque,1.0,(0-0-0),American Rivers,2.0,2.0,20.0,9.0
women,d3,350746,6475068,09-02-2025,pre,08:00PM ET,Buena Vista University,Buena Vista,0.0,(0-0-0),American Rivers,Dakota Wesleyan,Dakota Wesleyan,0.0,(0-0-0),IND,4.0,2.0,21.0,17.0
women,d3,6422964,6477123,09-02-2025,pre,08:30PM ET,UHSP,UHSP,8.0,(0-0-0),IND,Blackburn College,Blackburn,1.0,(0-0-0),SLIAC,37.0,20.0,6.0,2.0
women,d3,355012,6477174,09-02-2025,pre,08:30PM ET,Principia College,Principia,,(0-0-0),SLIAC,Spurgeon,Spurgeon,,(0-0-0),IND,,,,
women,d3,6416245,6475586,09-03-2025,pre,TBA,Russell Sage College,Russell Sage,1.0,(0-0-0),Empire 8,Nichols College,Nichols,0.0,(0-0-0),CNE,24.0,12.0,9.0,5.0
women,d3,6415975,6475549,09-03-2025,pre,12:00AM ET,Bowdoin College,Bowdoin,9.0,(0-0-0),NESCAC,Thomas College,Thomas (ME),1.0,(0-0-0),North Atlantic,30.0,22.0,1.0,1.0
women,d3,354811,6477061,09-03-2025,pre,02:00PM ET,Concordia University Chicago,Concordia Chicago,0.0,(0-0-0),NACC,Carthage College,Carthage,2.0,(0-0-0),CCIW,7.0,4.0,24.0,11.0
women,d3,6409076,6474034,09-03-2025,pre,03:00PM ET,Penn St.-Beaver,Penn St.-Beaver,,(0-0-0),IND,Trinity Washington University,Trinity Washington,,(0-0-0),DIII Independent,,,,
women,d3,357051,6477870,09-03-2025,pre,03:00PM ET,Dominican University (Illinois),Dominican (IL),2.0,(0-0-0),NACC,North Park University,North Park,1.0,(0-0-0),CCIW,16.0,10.0,6.0,5.0
women,d3,6415000,6475301,09-03-2025,pre,04:00PM ET,Framingham State University,Framingham St.,0.0,(0-0-0),MASCAC,Clark University (Massachusetts),Clark (MA),10.0,(0-0-0),NEWMAC,4.0,4.0,28.0,21.0
women,d3,358475,6495961,09-03-2025,pre,04:00PM ET,University of Valley Forge,Valley Forge,3.0,(0-0-0),United East,Penn St.-Schuylkill,Penn St.-Schuylkill,1.0,(0-0-0),IND,7.0,5.0,33.0,22.0
women,d3,355883,6477509,09-03-2025,pre,04:00PM ET,Rhode Island College,Rhode Island Col.,2.0,(0-0-0),Little East,Salve Regina University,Salve Regina,0.0,(0-0-0),NEWMAC,8.0,4.0,15.0,7.0
women,d3,6422482,6477049,09-03-2025,pre,04:00PM ET,University of Southern Maine,Southern Me.,5.0,(0-0-0),Little East,Me.-Fort Kent,Me.-Fort Kent,0.0,(0-0-0),IND,31.0,20.0,4.0,2.0
women,d3,352256,6475985,09-03-2025,pre,04:00PM ET,Salisbury University,Salisbury,1.0,(0-0-0),C2C,Washington College (Maryland),Washington Col.,1.0,(0-0-0),Centennial,6.0,3.0,10.0,4.0
women,d3,6416541,6475658,09-03-2025,pre,04:00PM ET,Goucher College,Goucher,0.0,(0-0-0),Landmark,Marymount University (Virginia),Marymount (VA),5.0,(0-0-0),Atlantic East,3.0,2.0,22.0,10.0
women,d3,351768,6475579,09-03-2025,pre,04:00PM ET,Bridgewater College (Virginia),Bridgewater (VA),2.0,(0-0-0),ODAC,Catholic University,Catholic,0.0,(0-0-0),Landmark,14.0,7.0,16.0,7.0
women,d3,6413707,6474976,09-03-2025,pre,04:00PM ET,The University of Olivet,Olivet,0.0,(0-0-0),Michigan Intercol. Ath. Assn.,Earlham College,Earlham,5.0,(0-0-0),HCAC,6.0,3.0,21.0,16.0
women,d3,349621,6474372,09-03-2025,pre,04:00PM ET,Greensboro College,Greensboro,0.0,(0-0-0),USA South,Bob Jones,Bob Jones,0.0,(0-0-0),IND,8.0,2.0,6.0,4.0
women,d3,340002,6471676,09-03-2025,pre,04:00PM ET,Clarkson University,Clarkson,1.0,(0-0-0),Liberty League,Plattsburgh State University of New York,Plattsburgh St.,0.0,(0-0-0),SUNYAC,11.0,8.0,8.0,4.0
women,d3,349382,6474238,09-03-2025,pre,04:00PM ET,Wellesley College,Wellesley,1.0,(0-0-0),NEWMAC,Endicott College,Endicott,0.0,(0-0-0),CNE,7.0,1.0,16.0,8.0
women,d3,345103,6472869,09-03-2025,pre,04:00PM ET,Marywood University,Marywood,0.0,(0-0-0),Atlantic East,Lancaster Bible College,Lancaster Bible,2.0,(0-0-0),United East,16.0,6.0,10.0,4.0
women,d3,6397462,6472123,09-03-2025,pre,04:00PM ET,Westfield State University,Westfield St.,0.0,(0-0-0),MASCAC,University of New England,U New England,1.0,(0-0-0),CNE,16.0,10.0,17.0,11.0
women,d3,342347,6472057,09-03-2025,pre,04:00PM ET,Albright College,Albright,0.0,(0-0-0),MAC Commonwealth,Rowan University,Rowan,3.0,(0-0-0),NJAC,5.0,3.0,29.0,18.0
women,d3,6395365,6471911,09-03-2025,pre,04:00PM ET,Me.-Augusta,Me.-Augusta,,(0-0-0),IND,"University of Maine, Farmington",Me.-Farmington,,(0-0-0),North Atlantic,,,,
women,d3,340644,6471787,09-03-2025,pre,04:00PM ET,Brooklyn College,Brooklyn,2.0,(0-0-0),CUNYAC,Saint Elizabeth University,Saint Elizabeth,0.0,(0-0-0),Atlantic East,14.0,6.0,0.0,0.0
women,d3,350374,6474900,09-03-2025,pre,04:00PM ET,Western New England University,Western New Eng.,2.0,(0-0-0),CNE,Springfield College,Springfield,0.0,(0-0-0),NEWMAC,16.0,10.0,14.0,4.0
women,d3,6404847,6473126,09-03-2025,pre,04:30PM ET,Bryn Mawr College,Bryn Mawr,3.0,(0-0-0),Centennial,Cedar Crest College,Cedar Crest,0.0,(0-0-0),United East,22.0,13.0,3.0,3.0
women,d3,353279,6476534,09-03-2025,pre,04:30PM ET,"Penn State University, Abington",Penn St.-Abington,1.0,(0-0-0),United East,Gwynedd Mercy University,Gwynedd Mercy,0.0,(0-0-0),Atlantic East,16.0,7.0,5.0,3.0
women,d3,352547,6476145,09-03-2025,pre,04:30PM ET,William Peace University,William Peace,0.0,(0-0-0),USA South,Columbia (SC),Columbia (SC),4.0,(0-0-0),IND,3.0,1.0,18.0,12.0
women,d3,347629,6473510,09-03-2025,pre,04:30PM ET,Kenyon College,Kenyon,9.0,(0-0-0),NCAC,Thiel College,Thiel,0.0,(0-0-0),PAC,37.0,21.0,0.0,0.0
women,d3,348058,6473762,09-03-2025,pre,05:00PM ET,DePauw University,DePauw,2.0,(0-0-0),NCAC,Franklin College,Franklin,0.0,(0-0-0),HCAC,19.0,14.0,2.0,2.0
women,d3,6417124,6475869,09-03-2025,pre,05:00PM ET,Ind.-South Bend,Ind.-South Bend,,(0-0-0),IND,Alma College,Alma,,(0-0-0),Michigan Intercol. Ath. Assn.,,,,
women,d3,6404224,6472989,09-03-2025,pre,05:00PM ET,Oberlin College,Oberlin,0.0,(0-0-0),NCAC,Kalamazoo College,Kalamazoo,2.0,(0-0-0),Michigan Intercol. Ath. Assn.,8.0,4.0,15.0,7.0
women,d3,344866,6472833,09-03-2025,pre,05:00PM ET,Hamline University,Hamline,2.0,(0-0-0),MIAC,Central College (Iowa),Central (IA),2.0,(0-0-0),American Rivers,6.0,4.0,13.0,7.0
women,d3,343530,6472429,09-03-2025,pre,05:00PM ET,Hood College,Hood,0.0,(0-0-0),MAC Commonwealth,St. Mary's College of Maryland,St. Mary's (MD),1.0,(0-0-0),United East,13.0,3.0,7.0,2.0
women,d3,339943,6471659,09-03-2025,pre,05:00PM ET,The College of Wooster,Wooster,3.0,(0-0-0),NCAC,Bluffton University,Bluffton,0.0,(0-0-0),HCAC,31.0,15.0,2.0,1.0
women,d3,337605,6471399,09-03-2025,pre,05:00PM ET,Southern Virginia University,Southern Va.,1.0,(0-0-0),USA South,University of Mary Washington,Mary Washington,3.0,(0-0-0),C2C,7.0,3.0,11.0,7.0
women,d3,339296,6471594,09-03-2025,pre,05:00PM ET,Randolph-Macon College,Randolph-Macon,1.0,(0-0-0),ODAC,McDaniel College,McDaniel,3.0,(0-0-0),Centennial,10.0,4.0,18.0,10.0
women,d3,339510,6471612,09-03-2025,pre,05:00PM ET,Marian University (Wisconsin),Marian (WI),1.0,(0-0-0),NACC,Beloit College,Beloit,0.0,(0-0-0),MWC,27.0,12.0,4.0,3.0
women,d3,341008,6471835,09-03-2025,pre,05:00PM ET,Albion College,Albion,0.0,(0-0-0),Michigan Intercol. Ath. Assn.,Capital University,Capital,1.0,(0-0-0),OAC,7.0,3.0,17.0,8.0
women,d3,343711,6472451,09-03-2025,pre,05:30PM ET,Lake Forest College,Lake Forest,4.0,(0-0-0),MWC,Aurora University,Aurora,1.0,(0-0-0),NACC,18.0,9.0,5.0,2.0
women,d3,350436,6474927,09-03-2025,pre,05:30PM ET,"University of Minnesota, Morris",Minn.-Morris,3.0,(0-0-0),UMAC,Martin Luther College,Martin Luther,5.0,(0-0-0),UMAC,20.0,11.0,22.0,14.0
women,d3,354403,6476897,09-03-2025,pre,05:30PM ET,Edgewood University,Edgewood,2.0,(0-0-0),NACC,Cornell College,Cornell College,0.0,(0-0-0),MWC,34.0,17.0,2.0,2.0
women,d3,356117,6477627,09-03-2025,pre,05:30PM ET,Bethany Lutheran College,Bethany Lutheran,0.0,(0-0-0),UMAC,Gustavus Adolphus College,Gustavus Adolphus,3.0,(0-0-0),MIAC,6.0,3.0,35.0,21.0
women,d3,351939,6475742,09-03-2025,pre,06:00PM ET,Belhaven University,Belhaven,0.0,(0-0-0),CCS,LeTourneau University,LeTourneau,0.0,(0-0-0),SCAC,4.0,4.0,2.0,2.0
women,d3,348923,6474122,09-03-2025,pre,06:00PM ET,State University of New York Polytechnic Institute,SUNY Poly,0.0,(0-0-0),Empire 8,State University of New York at Potsdam,SUNY Potsdam,1.0,(0-0-0),SUNYAC,3.0,0.0,26.0,8.0
women,d3,347995,6473729,09-03-2025,pre,06:00PM ET,Trinity College (Connecticut),Trinity (CT),7.0,(0-0-0),NESCAC,Anna Maria College,Anna Maria,0.0,(0-0-0),MASCAC,28.0,15.0,0.0,0.0
women,d3,343532,6472430,09-03-2025,pre,06:00PM ET,Stockton University,Stockton,1.0,(0-0-0),NJAC,Drew University,Drew,1.0,(0-0-0),Landmark,13.0,4.0,9.0,5.0
