gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
women,d1,345163,6465240,08-14-2025,final,10:00PM ET,"University of California, Davis",UC Davis,1,(0-0-1),Big West,"California State University, Fresno",Fresno St.,1,(0-0-1),Mountain West,13.0,6.0,14.0,5.0
women,d1,349159,6466548,08-14-2025,final,10:00PM ET,University of Idaho,Idaho,2,(1-0-0),Big Sky,"University of California, Riverside",UC Riverside,0,(0-1-0),Big West,10.0,4.0,3.0,2.0
women,d1,349440,6466640,08-14-2025,final,10:00PM ET,University of Arizona,Arizona,5,(1-0-0),Big 12,"University of Nevada, Las Vegas",UNLV,0,(0-1-0),Mountain West,15.0,8.0,6.0,1.0
women,d1,349469,6466651,08-14-2025,final,10:00PM ET,"University of California, San Diego",UC San Diego,2,(0-1-0),Big West,"University of California, Berkeley",California,3,(1-0-0),ACC,11.0,7.0,17.0,9.0
women,d1,6412961,6466771,08-14-2025,final,10:00PM ET,San Diego State University,San Diego St.,0,(0-1-0),Mountain West,Texas Tech University,Texas Tech,4,(1-0-0),Big 12,8.0,3.0,15.0,8.0
women,d1,350504,6466797,08-14-2025,final,10:00PM ET,Arizona State University,Arizona St.,2,(1-0-0),Big 12,"University of Nevada, Reno",Nevada,0,(0-1-0),Mountain West,18.0,11.0,5.0,2.0
women,d1,350939,6466844,08-14-2025,final,10:00PM ET,Washington State University,Washington St.,0,(0-1-0),WCC,Utah State University,Utah St.,1,(1-0-0),Mountain West,11.0,2.0,13.0,7.0
women,d1,351936,6466970,08-14-2025,final,10:00PM ET,University of the Pacific,Pacific,0,(0-1-0),WCC,"California State University, Sacramento",Sacramento St.,3,(1-0-0),Big Sky,12.0,4.0,13.0,9.0
women,d1,352433,6467036,08-14-2025,final,10:00PM ET,Stanford University,Stanford,7,(1-0-0),ACC,University of San Francisco,San Francisco,0,(0-1-0),WCC,30.0,15.0,4.0,0.0
women,d1,6427570,6467375,08-14-2025,final,10:00PM ET,Northern Arizona University,Northern Ariz.,3,(1-0-0),Big Sky,Embry-Riddle (AZ),Embry-Riddle (AZ),1,(0-0-0),IND,34.0,17.0,5.0,1.0
women,d1,6395437,6495755,08-14-2025,final,10:00PM ET,Long Beach State University,Long Beach St.,2,(1-0-0),Big West,"University of Hawaii, Manoa",Hawaii,1,(0-1-0),Big West,16.0,8.0,5.0,1.0
women,d1,6407346,6466103,08-14-2025,final,10:30PM ET,Santa Clara University,Santa Clara,3,(1-0-0),WCC,San Jose State University,San Jose St.,0,(0-1-0),Mountain West,13.0,10.0,5.0,3.0
women,d1,351241,6466901,08-14-2025,final,10:30PM ET,"University of California, Santa Barbara",UC Santa Barbara,1,(0-1-0),Big West,Loyola Marymount University,LMU (CA),2,(1-0-0),WCC,27.0,10.0,10.0,5.0
women,d1,6422766,6467330,08-15-2025,pre,11:30AM ET,LSU-Shreveport,LSU-Shreveport,,(0-0-0),IND,Grambling State University,Grambling,,(0-0-0),SWAC,,,,
women,d1,340434,6463200,08-15-2025,final,01:00PM ET,Syracuse University,Syracuse,5,(1-0-0),ACC,Charleston Southern University,Charleston So.,0,(0-1-0),Big South,14.0,10.0,5.0,2.0
women,d1,339085,6462926,08-15-2025,final,05:00PM ET,Manhattan University,Manhattan,1,(0-0-1),MAAC,Long Island University,LIU,1,(0-0-1),NEC,10.0,4.0,8.0,2.0
women,d1,339461,6463043,08-15-2025,final,05:00PM ET,William & Mary,William & Mary,1,(0-0-1),CAA,George Mason University,George Mason,1,(0-0-1),Atlantic 10,8.0,3.0,6.0,2.0
women,d1,355159,6467360,08-15-2025,final,05:00PM ET,"University of Arkansas, Pine Bluff",Ark.-Pine Bluff,2,(0-0-1),SWAC,Williams Baptist,Williams Baptist,2,(0-0-0),IND,6.0,3.0,14.0,6.0
women,d1,6403730,6465497,08-15-2025,final,06:00PM ET,Western Illinois University,Western Ill.,2,(1-0-0),OVC,St. Ambrose,St. Ambrose,0,(0-0-0),IND,17.0,8.0,9.0,2.0
women,d1,351158,6466887,08-15-2025,final,07:00PM ET,Fordham University,Fordham,4,(1-0-0),Atlantic 10,Marist University,Marist,0,(0-1-0),MAAC,24.0,10.0,10.0,6.0
women,d1,6390350,6462981,08-16-2025,final,05:00PM ET,Rio Grande,Rio Grande,0,(0-0-0),IND,Western Kentucky University,Western Ky.,10,(1-1-0),CUSA,1.0,0.0,22.0,12.0
women,d1,6396842,6464045,08-16-2025,final,08:00PM ET,University of Northern Colorado,Northern Colo.,1,(1-0-1),Big Sky,Oral Roberts University,Oral Roberts,0,(0-2-0),Summit League,10.0,4.0,14.0,10.0
women,d1,337747,6462601,08-17-2025,final,10:30AM ET,Manhattan University,Manhattan,1,(0-1-1),MAAC,U.S. Military Academy,Army West Point,4,(1-1-0),Patriot,6.0,2.0,14.0,7.0
women,d1,337687,6462584,08-17-2025,final,11:00AM ET,Drake University,Drake,1,(0-1-1),MVC,University of South Dakota,South Dakota,2,(1-0-1),Summit League,7.0,2.0,8.0,4.0
women,d1,344033,6464729,08-17-2025,final,11:00AM ET,University of Georgia,Georgia,6,(1-1-0),SEC,University at Albany,UAlbany,0,(0-1-0),America East,34.0,11.0,1.0,0.0
women,d1,6409863,6466493,08-17-2025,final,11:00AM ET,University of Nebraska at Omaha,Omaha,6,(1-0-1),Summit League,University of Wisconsin-Green Bay,Green Bay,3,(0-2-0),Horizon,11.0,10.0,5.0,5.0
women,d1,354717,6467241,08-17-2025,final,11:30AM ET,Grambling State University,Grambling,3,(1-0-0),SWAC,Nicholls State University,Nicholls,0,(0-1-0),Southland,18.0,8.0,4.0,1.0
women,d1,6394764,6463508,08-17-2025,final,12:00PM ET,The University of Texas Rio Grande Valley,UTRGV,0,(0-2-0),Southland,Rice University,Rice,6,(2-0-0),American,5.0,3.0,19.0,11.0
women,d1,345095,6465182,08-17-2025,final,12:00PM ET,University of Maine,Maine,0,(0-1-0),America East,University of Rhode Island,Rhode Island,2,(2-0-0),Atlantic 10,11.0,4.0,11.0,4.0
women,d1,345566,6465586,08-17-2025,final,12:00PM ET,University of Central Arkansas,Central Ark.,3,(1-1-0),ASUN,University of Louisiana Monroe,ULM,1,(1-1-0),Sun Belt,7.0,4.0,20.0,9.0
women,d1,6406879,6466003,08-17-2025,final,12:00PM ET,Sacred Heart University,Sacred Heart,0,(0-0-1),MAAC,University of Vermont,Vermont,0,(0-0-2),America East,12.0,7.0,14.0,4.0
women,d1,350865,6466832,08-17-2025,final,12:00PM ET,East Tennessee State University,ETSU,1,(1-0-1),SoCon,University of Alabama at Birmingham,UAB,1,(0-1-1),American,9.0,3.0,7.0,2.0
women,d1,351925,6466968,08-17-2025,final,12:00PM ET,University of South Alabama,South Alabama,2,(1-1-0),Sun Belt,Tennessee Technological University,Tennessee Tech,0,(0-2-0),OVC,13.0,5.0,2.0,0.0
women,d1,339327,6462983,08-17-2025,final,12:30PM ET,Ohio University,Ohio,0,(1-1-0),MAC,Clemson University,Clemson,1,(1-0-1),ACC,8.0,4.0,9.0,4.0
women,d1,337523,6462488,08-17-2025,final,01:00PM ET,Drexel University,Drexel,2,(0-0-2),CAA,George Washington University,George Washington,2,(1-0-1),Atlantic 10,9.0,3.0,13.0,5.0
women,d1,338272,6462686,08-17-2025,final,01:00PM ET,Kent State University,Kent St.,2,(1-1-0),MAC,Duquesne University,Duquesne,3,(1-0-0),Atlantic 10,10.0,6.0,15.0,8.0
women,d1,339475,6463045,08-17-2025,final,01:00PM ET,Bowling Green State University,Bowling Green,0,(1-1-0),MAC,University of Illinois Urbana-Champaign,Illinois,1,(2-0-0),Big Ten,5.0,3.0,14.0,6.0
women,d1,6391323,6463101,08-17-2025,final,01:00PM ET,University of Cincinnati,Cincinnati,1,(1-0-1),Big 12,University of Toledo,Toledo,1,(0-1-1),MAC,12.0,8.0,5.0,3.0
women,d1,6392935,6463201,08-17-2025,final,01:00PM ET,St. Bonaventure University,St. Bonaventure,1,(0-0-1),Atlantic 10,Charleston Southern University,Charleston So.,1,(0-1-1),Big South,6.0,5.0,10.0,5.0
women,d1,6393462,6463257,08-17-2025,final,01:00PM ET,Boston University,Boston U.,3,(1-0-0),Patriot,University of New Hampshire,New Hampshire,0,(0-1-0),America East,22.0,8.0,6.0,1.0
women,d1,6394137,6463352,08-17-2025,final,01:00PM ET,"University of Arkansas, Pine Bluff",Ark.-Pine Bluff,0,(0-1-1),SWAC,University of Arkansas at Little Rock,Little Rock,7,(1-1-0),OVC,0.0,0.0,45.0,17.0
women,d1,6394256,6463379,08-17-2025,final,01:00PM ET,University of Kentucky,Kentucky,7,(2-0-0),SEC,University of West Georgia,West Ga.,0,(0-2-0),ASUN,28.0,10.0,0.0,0.0
women,d1,341622,6463677,08-17-2025,final,01:00PM ET,Appalachian State University,App State,1,(2-0-0),Sun Belt,University of Miami (Florida),Miami (FL),0,(1-1-0),ACC,5.0,2.0,16.0,6.0
women,d1,6395473,6463701,08-17-2025,final,01:00PM ET,University of Michigan,Michigan,4,(2-0-0),Big Ten,University of Detroit Mercy,Detroit Mercy,0,(1-1-0),Horizon,15.0,10.0,3.0,1.0
women,d1,6395611,6463760,08-17-2025,final,01:00PM ET,Boston College,Boston College,4,(2-0-0),ACC,"Fairleigh Dickinson University, Metropolitan Campus",FDU,0,(0-1-0),NEC,20.0,10.0,9.0,6.0
women,d1,6395670,6463781,08-17-2025,final,01:00PM ET,Morehead State University,Morehead St.,1,(1-1-0),OVC,Austin Peay State University,Austin Peay,0,(0-2-0),ASUN,7.0,2.0,7.0,3.0
women,d1,342507,6464090,08-17-2025,final,01:00PM ET,Central Michigan University,Central Mich.,0,(0-2-0),MAC,Loyola University Chicago,Loyola Chicago,1,(1-1-0),Atlantic 10,6.0,4.0,17.0,9.0
women,d1,6397865,6464277,08-17-2025,final,01:00PM ET,Wake Forest University,Wake Forest,1,(2-0-0),ACC,Louisiana State University,LSU,0,(1-1-0),SEC,11.0,3.0,8.0,3.0
women,d1,342817,6464302,08-17-2025,final,01:00PM ET,Lehigh University,Lehigh,1,(0-2-0),Patriot,Binghamton University,Binghamton,2,(1-0-0),America East,10.0,4.0,17.0,7.0
women,d1,343401,6464478,08-17-2025,final,01:00PM ET,University of Akron,Akron,1,(1-0-1),MAC,Eastern Illinois University,Eastern Ill.,0,(0-2-0),OVC,14.0,7.0,9.0,4.0
women,d1,6399385,6464509,08-17-2025,final,01:00PM ET,Colgate University,Colgate,1,(0-0-1),Patriot,"University at Buffalo, the State University of New York",Buffalo,1,(1-0-1),MAC,5.0,4.0,19.0,7.0
women,d1,6399421,6464532,08-17-2025,final,01:00PM ET,Georgia Southern University,Ga. Southern,1,(1-1-0),Sun Belt,Jacksonville University,Jacksonville,4,(2-0-0),ASUN,15.0,6.0,13.0,10.0
women,d1,6399883,6464665,08-17-2025,final,01:00PM ET,Ball State University,Ball St.,2,(0-1-0),MAC,Purdue University,Purdue,5,(2-0-0),Big Ten,5.0,3.0,21.0,9.0
women,d1,6400258,6464703,08-17-2025,final,01:00PM ET,"University of Tennessee, Knoxville",Tennessee,9,(2-0-0),SEC,Eastern Kentucky University,Eastern Ky.,0,(1-1-0),ASUN,35.0,18.0,0.0,0.0
women,d1,6401557,6464961,08-17-2025,final,01:00PM ET,Hofstra University,Hofstra,3,(2-0-0),CAA,Quinnipiac University,Quinnipiac,0,(0-1-0),MAAC,13.0,7.0,6.0,3.0
women,d1,345290,6465355,08-17-2025,final,01:00PM ET,Northeastern University,Northeastern,1,(0-0-1),CAA,College of the Holy Cross,Holy Cross,1,(0-1-1),Patriot,13.0,8.0,10.0,3.0
women,d1,346014,6465645,08-17-2025,final,01:00PM ET,University of Connecticut,UConn,1,(1-0-0),Big East,Stony Brook University,Stony Brook,0,(0-2-0),CAA,10.0,4.0,5.0,2.0
women,d1,6404817,6465721,08-17-2025,final,01:00PM ET,U.S. Naval Academy,Navy,2,(2-0-0),Patriot,Temple University,Temple,0,(1-1-0),American,10.0,7.0,10.0,2.0
women,d1,347093,6465830,08-17-2025,final,01:00PM ET,Western Carolina University,Western Caro.,1,(1-1-0),SoCon,High Point University,High Point,0,(0-2-0),Big South,10.0,4.0,6.0,4.0
women,d1,347879,6466052,08-17-2025,final,01:00PM ET,Delaware State University,Delaware St.,1,(1-0-0),NEC,Alabama A&M University,Alabama A&M,0,(0-2-0),SWAC,11.0,5.0,16.0,7.0
women,d1,6408065,6466216,08-17-2025,final,01:00PM ET,Illinois State University,Illinois St.,0,(0-2-0),MVC,Northwestern University,Northwestern,1,(2-0-0),Big Ten,10.0,7.0,21.0,11.0
women,d1,349026,6466464,08-17-2025,final,01:00PM ET,"University of North Carolina, Chapel Hill",North Carolina,5,(1-1-0),ACC,Siena University,Siena,0,(1-1-0),MAAC,34.0,15.0,1.0,1.0
women,d1,6411376,6466680,08-17-2025,final,01:00PM ET,Texas A&M University-Corpus Christi,A&M-Corpus Christi,1,(0-1-1),Southland,University of New Mexico,New Mexico,1,(1-0-1),Mountain West,5.0,1.0,17.0,6.0
women,d1,6416468,6466963,08-17-2025,final,01:00PM ET,Monmouth University,Monmouth,1,(0-2-0),CAA,University of Pittsburgh,Pittsburgh,3,(2-0-0),ACC,4.0,2.0,23.0,10.0
women,d1,354700,6467236,08-17-2025,final,01:00PM ET,Wright State University,Wright St.,4,(1-1-0),Horizon,Fairmont State University,Fairmont St.,0,(0-0-0),MEC,18.0,11.0,6.0,2.0
women,d1,6422480,6467237,08-17-2025,final,01:00PM ET,Florida Gulf Coast University,FGCU,6,(1-0-0),ASUN,Webber Int'l,Webber Int'l,0,(0-0-0),IND,35.0,21.0,3.0,0.0
women,d1,354869,6467316,08-17-2025,final,01:00PM ET,"University of Maryland, Baltimore County",UMBC,1,(1-0-1),America East,Mercyhurst University,Mercyhurst,0,(0-1-1),NEC,11.0,2.0,3.0,1.0
women,d1,6422756,6467325,08-17-2025,final,01:00PM ET,Stonehill College,Stonehill,0,(0-2-0),NEC,Bryant University,Bryant,1,(1-0-0),America East,8.0,3.0,13.0,6.0
women,d1,6422790,6467342,08-17-2025,final,01:00PM ET,Davidson College,Davidson,3,(2-0-0),Atlantic 10,University of South Carolina Upstate,USC Upstate,0,(1-1-0),Big South,8.0,4.0,5.0,1.0
women,d1,6393097,6463232,08-17-2025,final,01:30PM ET,University of Arizona,Arizona,1,(2-0-0),Big 12,"University of California, Irvine",UC Irvine,0,(1-1-0),Big West,10.0,6.0,3.0,1.0
women,d1,6386613,6462445,08-17-2025,final,02:00PM ET,Kansas State University,Kansas St.,2,(2-0-0),Big 12,Portland State University,Portland St.,0,(0-1-1),Big Sky,18.0,4.0,3.0,1.0
women,d1,337545,6462502,08-17-2025,final,02:00PM ET,University of Kansas,Kansas,1,(2-0-0),Big 12,South Dakota State University,South Dakota St.,0,(0-1-1),Summit League,16.0,6.0,5.0,3.0
women,d1,6390649,6463027,08-17-2025,final,02:00PM ET,The University of Tulsa,Tulsa,3,(2-0-0),American,Stephen F. Austin State University,SFA,2,(0-1-1),Southland,17.0,10.0,12.0,5.0
women,d1,6393850,6463272,08-17-2025,final,02:00PM ET,Jacksonville State University,Jacksonville St.,0,(1-0-1),CUSA,University of North Alabama,North Ala.,0,(0-1-1),ASUN,10.0,5.0,7.0,2.0
women,d1,6394586,6463466,08-17-2025,final,02:00PM ET,Marquette University,Marquette,2,(2-0-0),Big East,North Dakota State University,North Dakota St.,0,(1-1-0),Summit League,14.0,7.0,5.0,2.0
women,d1,341763,6463771,08-17-2025,final,02:00PM ET,University of Southern Indiana,Southern Ind.,0,(0-2-0),OVC,Cleveland State University,Cleveland St.,2,(1-1-0),Horizon,21.0,9.0,7.0,3.0
women,d1,6396645,6463976,08-17-2025,final,02:00PM ET,Middle Tennessee State University,Middle Tenn.,3,(2-0-0),CUSA,Jackson State University,Jackson St.,0,(0-2-0),SWAC,19.0,13.0,1.0,1.0
women,d1,6403446,6465375,08-17-2025,final,02:00PM ET,Tarleton State University,Tarleton St.,2,(1-1-0),WAC,Houston Christian University,Houston Christian,3,(1-1-0),Southland,13.0,4.0,14.0,8.0
women,d1,6403828,6465550,08-17-2025,final,02:00PM ET,"Southern University, Baton Rouge",Southern U.,1,(1-0-0),SWAC,The University of Southern Mississippi,Southern Miss.,0,(0-2-0),Sun Belt,3.0,2.0,16.0,5.0
women,d1,6405972,6465900,08-17-2025,final,02:00PM ET,Chicago State University,Chicago St.,2,(0-1-1),NEC,Southern Illinois University Edwardsville,SIUE,2,(1-0-1),OVC,18.0,8.0,10.0,8.0
women,d1,6408520,6466263,08-17-2025,final,02:00PM ET,University of Richmond,Richmond,0,(1-1-0),Atlantic 10,Coastal Carolina University,Coastal Carolina,1,(1-0-0),Sun Belt,9.0,6.0,7.0,4.0
women,d1,6410497,6466615,08-17-2025,final,02:00PM ET,University of Nebraska-Lincoln,Nebraska,1,(1-0-1),Big Ten,Missouri State University,Missouri St.,1,(0-1-1),CUSA,20.0,9.0,10.0,7.0
women,d1,354493,6467217,08-17-2025,final,02:00PM ET,Prairie View A&M University,Prairie View,0,(0-1-0),SWAC,University of North Dakota,North Dakota,3,(2-0-0),Summit League,1.0,1.0,13.0,8.0
women,d1,6387949,6462634,08-17-2025,final,03:00PM ET,Colorado College,Colorado Col.,0,(1-0-1),Mountain West,University of Denver,Denver,0,(1-0-1),Summit League,10.0,3.0,15.0,7.0
women,d1,338700,6462794,08-17-2025,final,03:00PM ET,Murray State University,Murray St.,0,(1-1-0),MVC,Lindenwood University,Lindenwood,1,(2-0-0),OVC,12.0,6.0,8.0,4.0
women,d1,339694,6463093,08-17-2025,final,03:00PM ET,Oregon State University,Oregon St.,2,(0-1-1),WCC,Weber State University,Weber St.,3,(1-1-0),Big Sky,15.0,2.0,24.0,12.0
women,d1,6394816,6463566,08-17-2025,final,03:00PM ET,Howard University,Howard,4,(1-1-0),NEC,Hampton University,Hampton,1,(0-1-0),CAA,18.0,12.0,12.0,5.0
women,d1,6399299,6464489,08-17-2025,final,03:00PM ET,University of Colorado Boulder,Colorado,4,(1-0-1),Big 12,U.S. Air Force Academy,Air Force,1,(0-2-0),Mountain West,14.0,7.0,15.0,8.0
women,d1,6402365,6465069,08-17-2025,final,03:00PM ET,Eastern Washington University,Eastern Wash.,2,(1-1-0),Big Sky,Southern Utah University,Southern Utah,1,(0-2-0),WAC,19.0,12.0,15.0,11.0
women,d1,6403577,6465417,08-17-2025,final,03:00PM ET,San Jose State University,San Jose St.,0,(0-2-0),Mountain West,"California State University, Northridge",CSUN,1,(1-0-1),Big West,5.0,3.0,14.0,8.0
women,d1,6415170,6466865,08-17-2025,final,03:00PM ET,Pepperdine University,Pepperdine,2,(0-1-1),WCC,"University of Hawaii, Manoa",Hawaii,2,(0-1-1),Big West,13.0,7.0,14.0,8.0
women,d1,352164,6466993,08-17-2025,final,03:00PM ET,New Mexico State University,New Mexico St.,1,(1-1-0),CUSA,Abilene Christian University,Abilene Christian,0,(1-1-0),WAC,6.0,3.0,10.0,5.0
women,d1,6386710,6462467,08-17-2025,final,04:00PM ET,Iona University,Iona,1,(1-1-0),MAAC,Le Moyne College,Le Moyne,0,(0-2-0),NEC,5.0,2.0,5.0,3.0
women,d1,342816,6464299,08-17-2025,final,04:00PM ET,Merrimack College,Merrimack,2,(1-0-1),MAAC,University of Massachusetts Lowell,UMass Lowell,1,(1-1-0),America East,17.0,8.0,15.0,5.0
women,d1,346412,6465681,08-17-2025,final,04:00PM ET,Alcorn State University,Alcorn,1,(0-1-0),SWAC,Troy University,Troy,3,(1-1-0),Sun Belt,3.0,2.0,8.0,5.0
women,d1,6413761,6466798,08-17-2025,final,04:00PM ET,Northern Arizona University,Northern Ariz.,1,(1-1-0),Big Sky,"University of Nevada, Reno",Nevada,2,(1-1-0),Mountain West,16.0,3.0,14.0,8.0
women,d1,352393,6467020,08-17-2025,final,04:00PM ET,University of Washington,Washington,4,(1-0-1),Big Ten,University of Idaho,Idaho,0,(1-1-0),Big Sky,15.0,8.0,6.0,4.0
women,d1,353605,6467150,08-17-2025,final,04:00PM ET,Stanford University,Stanford,5,(2-0-0),ACC,Santa Clara University,Santa Clara,1,(1-1-0),WCC,28.0,13.0,2.0,1.0
women,d1,6421663,6467204,08-17-2025,final,04:00PM ET,Lafayette College,Lafayette,1,(1-1-0),Patriot,Central Connecticut State University,Central Conn. St.,0,(0-1-0),NEC,12.0,6.0,5.0,3.0
women,d1,6388861,6462761,08-17-2025,final,05:00PM ET,"University of Maryland, College Park",Maryland,5,(2-0-0),Big Ten,Saint Francis University,Saint Francis,0,(0-1-0),NEC,26.0,16.0,3.0,1.0
women,d1,340834,6463294,08-17-2025,final,05:00PM ET,"California State University, Fullerton",Cal St. Fullerton,0,(0-0-1),Big West,"University of California, Berkeley",California,0,(1-0-1),ACC,3.0,1.0,20.0,5.0
women,d1,6410398,6466592,08-17-2025,final,05:00PM ET,Campbell University,Campbell,1,(1-0-1),CAA,University of North Florida,North Florida,0,(1-1-0),ASUN,15.0,4.0,9.0,1.0
women,d1,6414834,6466833,08-17-2025,final,05:00PM ET,Virginia Polytechnic Institute and State University,Virginia Tech,5,(2-0-0),ACC,Virginia Commonwealth University,VCU,1,(0-1-1),Atlantic 10,24.0,11.0,12.0,6.0
women,d1,354907,6467350,08-17-2025,final,05:00PM ET,"Rutgers, The State University of New Jersey, New Brunswick",Rutgers,2,(2-0-0),Big Ten,Fairfield University,Fairfield,0,(1-1-0),MAAC,11.0,3.0,16.0,7.0
women,d1,337522,6462487,08-17-2025,final,06:00PM ET,Towson University,Towson,5,(1-0-0),CAA,Mount St. Mary's University,Mount St. Mary's,0,(0-2-0),MAAC,29.0,16.0,4.0,2.0
women,d1,6387154,6462535,08-17-2025,final,06:00PM ET,Queens University of Charlotte,Queens (NC),1,(0-0-2),ASUN,Gardner-Webb University,Gardner-Webb,1,(0-1-1),Big South,15.0,5.0,9.0,6.0
women,d1,338222,6462670,08-17-2025,final,06:00PM ET,"University of South Carolina, Columbia",South Carolina,3,(2-0-0),SEC,University of South Florida,South Fla.,1,(1-1-0),American,15.0,10.0,10.0,5.0
women,d1,6388563,6462708,08-17-2025,final,06:00PM ET,University of Illinois Chicago,UIC,0,(0-2-0),MVC,University of Wisconsin-Madison,Wisconsin,1,(2-0-0),Big Ten,2.0,2.0,13.0,4.0
women,d1,6389839,6462884,08-17-2025,final,06:00PM ET,University of Wisconsin-Milwaukee,Milwaukee,4,(1-1-0),Horizon,University of Northern Iowa,UNI,0,(0-1-1),MVC,24.0,14.0,7.0,4.0
women,d1,6392071,6463157,08-17-2025,final,06:00PM ET,Furman University,Furman,2,(1-1-0),SoCon,Georgia State University,Georgia St.,1,(1-1-0),Sun Belt,8.0,4.0,16.0,7.0
women,d1,6395482,6463703,08-17-2025,final,06:00PM ET,University of Central Florida,UCF,3,(2-0-0),Big 12,Florida Atlantic University,Fla. Atlantic,1,(0-1-1),American,19.0,12.0,5.0,1.0
women,d1,6403643,6465445,08-17-2025,final,06:00PM ET,Syracuse University,Syracuse,1,(1-1-0),ACC,Niagara University,Niagara,2,(1-0-0),MAAC,29.0,11.0,5.0,4.0
women,d1,6410611,6466628,08-17-2025,final,06:00PM ET,University of Delaware,Delaware,2,(2-0-0),CUSA,Bucknell University,Bucknell,1,(0-2-0),Patriot,11.0,6.0,10.0,3.0
women,d1,349900,6466738,08-17-2025,final,06:00PM ET,James Madison University,James Madison,2,(1-0-1),Sun Belt,Liberty University,Liberty,2,(1-0-1),CUSA,7.0,5.0,13.0,6.0
women,d1,6413008,6466786,08-17-2025,final,06:00PM ET,Longwood University,Longwood,2,(2-0-0),Big South,American University,American,1,(0-2-0),Patriot,15.0,8.0,13.0,8.0
women,d1,6417538,6467007,08-17-2025,final,06:00PM ET,Loyola University Maryland,Loyola Maryland,2,(1-0-1),Patriot,Saint Peter's University,Saint Peter's,0,(0-1-1),MAAC,15.0,4.0,7.0,2.0
women,d1,6418110,6467059,08-17-2025,final,06:00PM ET,Old Dominion University,Old Dominion,1,(1-0-1),Sun Belt,William & Mary,William & Mary,0,(0-1-1),CAA,10.0,4.0,6.0,3.0
women,d1,6388352,6462673,08-17-2025,final,07:00PM ET,Wofford College,Wofford,0,(0-2-0),SoCon,University of North Carolina Asheville,UNC Asheville,1,(1-1-0),Big South,14.0,6.0,9.0,3.0
women,d1,6389111,6462778,08-17-2025,final,07:00PM ET,Oakland University,Oakland,1,(0-1-1),Horizon,Valparaiso University,Valparaiso,1,(0-1-1),MVC,10.0,5.0,6.0,1.0
women,d1,339012,6462897,08-17-2025,final,07:00PM ET,The University of North Carolina at Greensboro,UNC Greensboro,2,(0-2-0),SoCon,University of North Carolina Wilmington,UNCW,3,(1-1-0),CAA,14.0,8.0,10.0,6.0
women,d1,6392787,6463185,08-17-2025,final,07:00PM ET,Michigan State University,Michigan St.,0,(0-0-2),Big Ten,University of Dayton,Dayton,0,(1-0-1),Atlantic 10,11.0,2.0,9.0,4.0
women,d1,6395284,6463644,08-17-2025,final,07:00PM ET,The University of North Carolina at Charlotte,Charlotte,2,(2-0-0),American,Radford University,Radford,1,(0-1-0),Big South,11.0,6.0,13.0,5.0
women,d1,342253,6463962,08-17-2025,final,07:00PM ET,Elon University,Elon,4,(1-0-1),CAA,Virginia Military Institute,VMI,0,(0-2-0),SoCon,26.0,12.0,4.0,1.0
women,d1,346027,6465672,08-17-2025,final,07:00PM ET,Vanderbilt University,Vanderbilt,2,(2-0-0),SEC,University of Louisville,Louisville,0,(1-1-0),ACC,8.0,4.0,13.0,3.0
women,d1,348223,6466203,08-17-2025,final,07:00PM ET,Bellarmine University,Bellarmine,2,(1-0-0),ASUN,Miami University (Ohio),Miami (OH),0,(0-1-0),MAC,7.0,5.0,15.0,8.0
women,d1,6410383,6466590,08-17-2025,final,07:00PM ET,University of Alabama,Alabama,1,(2-0-0),SEC,University of Tennessee at Chattanooga,Chattanooga,0,(1-1-0),SoCon,26.0,10.0,5.0,0.0
women,d1,349486,6466663,08-17-2025,final,07:00PM ET,Auburn University,Auburn,0,(0-1-1),SEC,Samford University,Samford,0,(0-1-1),SoCon,13.0,4.0,13.0,4.0
women,d1,349717,6466689,08-17-2025,final,07:00PM ET,Belmont University,Belmont,1,(1-1-0),MVC,Southeast Missouri State University,Southeast Mo. St.,0,(0-2-0),OVC,18.0,8.0,4.0,3.0
women,d1,6413299,6466793,08-17-2025,final,07:00PM ET,Florida State University,Florida St.,2,(2-0-0),ACC,Florida International University,FIU,0,(0-1-0),CUSA,13.0,5.0,0.0,0.0
women,d1,352824,6467095,08-17-2025,final,07:00PM ET,East Carolina University,East Carolina,1,(0-1-1),American,North Carolina State University,NC State,1,(0-1-1),ACC,14.0,7.0,17.0,8.0
women,d1,6422561,6467253,08-17-2025,final,07:00PM ET,South Carolina State University,South Carolina St.,1,(0-1-0),DI Independent,Presbyterian College,Presbyterian,2,(1-0-1),Big South,3.0,2.0,5.0,2.0
women,d1,341823,6463805,08-17-2025,final,07:30PM ET,"University of Arkansas, Fayetteville",Arkansas,2,(0-1-1),SEC,University of Notre Dame,Notre Dame,2,(1-0-1),ACC,11.0,6.0,12.0,7.0
women,d1,349187,6466571,08-17-2025,final,07:30PM ET,Indiana State University,Indiana St.,13,(1-1-0),MVC,St. Mary-Woods,St. Mary-Woods,0,(0-0-0),IND,59.0,31.0,1.0,0.0
women,d1,6388803,6462745,08-17-2025,final,08:00PM ET,Texas Tech University,Texas Tech,4,(2-0-0),Big 12,Youngstown State University,Youngstown St.,1,(0-2-0),Horizon,38.0,16.0,2.0,2.0
