Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Christian Combs,Drexel,men,d1,2,43,0,0,0,0,1,0,0,0,2,F,Forward,0
Christian Cook,Coastal Carolina,men,d1,1,49,1,0,5,2,0,0,0,0,0,M,Midfielder,2
Christian David,Trinity Baptist,men,d1,1,90,0,0,0,0,0,0,8,9,0,GK,Goalkeeper,0
Christian Engmann,San Diego St.,men,d1,2,180,1,0,3,1,1,0,0,0,2,D,Defender,2
Christian Graham,Rider,men,d1,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Christian Kisukulu,Huston-Tillotson,men,d3,1,45,0,0,0,0,0,0,0,0,1,null,Unknown,0
Christian Kyriacou,Mount St. Mary's,men,d1,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Christian Leon,Purdue Fort Wayne,men,d1,2,124,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Christian Lindtner Wahlstroem,Jacksonville,men,d1,2,66,1,3,1,1,1,0,0,0,0,F,Forward,5
Christian Mendoza,Portland,men,d1,1,45,0,0,0,0,1,0,0,0,1,null,Unknown,0
Christian Nielsen,IU Indy,men,d1,2,128,0,1,3,1,0,0,0,0,0,F,Forward,1
Christian Rufael,Howard,men,d1,2,67,0,0,0,0,0,0,0,0,2,F,Forward,0
Christian Sekanina,Jacksonville,men,d1,2,180,0,0,0,0,0,0,5,3,0,GK,Goalkeeper,0
Christian Serrato,Concordia (TX),men,d3,1,82,0,0,0,0,0,0,0,0,0,D,Defender,0
Christian Shannon,Western Mich.,men,d1,2,180,0,0,2,1,0,0,0,0,1,D,Defender,0
Christian Vigil,San Diego,men,d1,1,40,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Christian Watson,Oglethorpe,men,d1,1,60,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Christien Merritt,Bryant,men,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Christoph Schurz,Northeastern,men,d1,1,31,0,0,0,0,0,0,0,0,0,D,Defender,0
Christopher Jean Leger,Oakland,men,d1,2,92,0,0,3,1,0,0,0,0,2,F,Forward,0
Christopher Tarry,James Madison,men,d1,2,45,0,0,0,0,1,0,0,0,0,D,Defender,0
Christy Kerry Jean Francois,Trinity Baptist,men,d1,1,46,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cianole Nguepissi,San Diego St.,men,d1,2,136,0,1,3,0,0,0,0,0,1,D,Defender,1
Ciaran Dalton,Rutgers,men,d1,2,180,0,0,0,0,0,0,5,2,0,GK,Goalkeeper,0
Civan De Jesus Ferreira,LMU (CA),men,d1,2,180,0,0,1,0,0,0,0,0,0,D,Defender,0
Cj Williams,Boston College,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Cland Iwasaki,Eastern Ill.,men,d1,2,130,0,0,0,0,1,0,0,0,4,D,Defender,0
Clarence Awoudor,UCF,men,d1,2,180,0,0,3,0,0,0,0,0,1,"M, null",Midfielder,0
Clarens Dollin,Washington,men,d1,2,59,0,0,1,1,0,0,0,0,0,null,Unknown,0
Claudel N'Goubou,UCF,men,d1,2,120,0,0,6,3,0,0,0,0,0,F,Forward,0
Claudel Ngongang,Central Ark.,men,d1,1,44,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Claudio Lopez Alos,UNLV,men,d1,1,10,0,0,0,0,0,0,0,0,0,F,Forward,0
Clayton Hamler,Marquette,men,d1,2,16,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Clayton Lafayette,Detroit Mercy,men,d1,2,91,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Cody Angelini,Loyola Maryland,men,d1,1,6,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cohen Weaver,Bucknell,men,d1,2,96,0,0,3,2,1,0,0,0,0,M,Midfielder,0
Colby Lee,Utah Tech,men,d1,2,180,0,2,1,0,0,0,0,0,3,F,Forward,2
Colby Renton,UC Santa Barbara,men,d1,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Colby Thompson,Mount Olive,men,d1,2,146,0,0,0,0,0,0,0,0,1,D,Defender,0
Cole Affolter,Pacific (OR),men,d3,1,40,0,0,0,0,0,0,0,0,0,F,Forward,0
Cole Barrett,UC San Diego,men,d1,2,89,0,0,3,1,0,0,0,0,1,null,Unknown,0
Cole Biasi,Le Moyne,men,d1,1,18,0,0,0,0,0,0,0,0,1,null,Unknown,0
Cole Bradley,Utah Tech,men,d1,1,10,0,0,0,0,0,0,0,0,0,D,Defender,0
Cole Cruthers,Rutgers,men,d1,2,55,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Cole Dougherty,Fairfield,men,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Cole Duschang,Lafayette,men,d1,1,8,0,0,0,0,0,0,0,0,1,null,Unknown,0
Cole Harris,UC Santa Barbara,men,d1,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Cole Mcevoy,Loyola Maryland,men,d1,2,68,0,0,2,0,0,0,0,0,0,F,Forward,0
Cole Powell,UC Davis,men,d1,2,125,0,0,0,0,1,0,0,0,0,D,Defender,0
Cole Pumpian,Queens (NC),men,d1,1,31,0,0,0,0,1,0,0,0,1,null,Unknown,0
Cole Ramey,Colgate,men,d1,2,89,1,1,2,1,0,0,0,0,1,F,Forward,3
Cole Ross,Saint Louis,men,d1,1,4,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cole Schrage,Drake,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Cole Stewart,Omaha,men,d1,1,90,0,0,0,0,0,0,3,2,0,GK,Goalkeeper,0
Colin Arce,Michigan St.,men,d1,1,71,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Colin Bastianoni,SIUE,men,d1,1,61,0,0,0,0,1,0,0,0,2,D,Defender,0
Colin Beutel,Virginia Tech,men,d1,2,44,1,0,2,1,0,0,0,0,1,D,Defender,2
Colin Blandford,VMI,men,d1,2,180,0,0,0,0,2,0,0,0,1,D,Defender,0
Colin Hargraves,Stonehill,men,d1,2,180,0,0,0,0,0,0,0,0,3,D,Defender,0
Colin Hughes,Colgate,men,d1,2,39,0,0,2,1,0,0,0,0,1,F,Forward,0
Colin Imig,Quincy,men,d1,1,65,0,0,0,0,0,0,0,0,0,null,Unknown,0
Colin Kelly,Delaware,men,d1,2,55,0,0,0,0,0,0,0,0,0,D,Defender,0
Colin Kurk,Quincy,men,d1,1,53,0,0,0,0,1,0,0,0,0,D,Defender,0
Colin Mackey,Bellarmine,men,d1,1,36,0,0,0,0,1,0,0,0,0,null,Unknown,0
Colin Monroe,Detroit Mercy,men,d1,2,180,0,0,0,0,0,0,10,0,0,GK,Goalkeeper,0
Colin O'Brien,American,men,d1,2,44,1,0,1,1,0,0,0,0,0,F,Forward,2
Colin Pearce,Cal Poly,men,d1,1,46,0,0,0,0,0,0,0,0,0,F,Forward,0
Colin Prendergast,George Washington,men,d1,2,173,0,0,0,0,1,0,0,0,1,D,Defender,0
Colin Spuler,Oral Roberts,men,d1,2,107,0,0,2,0,0,0,0,0,1,F,Forward,0
Collin Folds,Bellarmine,men,d1,1,45,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Collin Hale,Cal St. Fullerton,men,d1,1,20,0,0,0,0,0,0,0,0,0,D,Defender,0
Collin Mcnairy,Sacramento St.,men,d1,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Collin Sullivan,Bucknell,men,d1,2,26,0,0,0,0,0,0,0,0,0,D,Defender,0
Collins Oduro,Indiana,men,d1,2,169,0,2,5,0,0,0,0,0,2,F,Forward,2
Colton Ellison,Mercer,men,d1,2,61,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Colton Sessoms,UNC Greensboro,men,d1,2,91,0,0,2,2,0,0,0,0,1,F,Forward,0
Colton Sheffert,Occidental,men,d3,1,16,0,0,0,0,0,0,0,0,0,F,Forward,0
Colton Swan,Indiana,men,d1,2,113,0,0,1,0,0,0,0,0,1,F,Forward,0
Connall Mcerlain,Saint Peter's,men,d1,1,46,0,0,2,0,0,0,0,0,0,F,Forward,0
Conner Bayliss,Eastern Ill.,men,d1,2,108,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Conner Leber,Washington,men,d1,2,69,0,0,1,0,0,0,0,0,0,D,Defender,0
Conner O'Keefe,Saint Francis,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Connor Bailey,Regent,men,d1,1,48,0,0,0,0,0,0,0,0,0,D,Defender,0
Connor Burkett,Western Mich.,men,d1,2,170,0,1,3,1,0,0,0,0,2,M,Midfielder,1
Connor Chester,Bradley,men,d1,1,24,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Connor Cresswell,Binghamton,men,d1,2,180,0,0,0,0,0,0,4,4,0,GK,Goalkeeper,0
Connor Dora,Xavier,men,d1,1,48,0,0,1,1,0,0,0,0,0,D,Defender,0
Connor Dunnigan,Furman,men,d1,1,19,0,0,0,0,0,0,0,0,0,null,Unknown,0
Connor Filsinger,Akron,men,d1,2,73,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Connor Froberg,Rhode Island,men,d1,1,47,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Connor Henriques,Regent,men,d1,1,28,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Connor Lambe,California,men,d1,2,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Connor Lofy,Washington,men,d1,2,180,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Connor O Reilly,FDU,men,d1,2,125,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Connor O'Keefe,Loyola Maryland,men,d1,2,180,0,0,0,0,0,0,6,1,0,GK,Goalkeeper,0
Connor Parry,Delaware,men,d1,2,54,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Connor Russ,George Washington,men,d1,2,162,0,1,1,0,1,0,0,0,2,D,Defender,1
Connor Stout,Furman,men,d1,2,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Connor Thompson,Vermont,men,d1,2,77,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Conor Clair,Penn St.,men,d1,1,10,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Conor Geraghty,Colgate,men,d1,1,13,0,0,0,0,0,0,0,0,0,null,Unknown,0
Conrad Ryu Eriksson,UNC Asheville,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Constantinos Christou,West Virginia,men,d1,1,31,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cooper Bell,Regent,men,d1,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cooper Brunell,Seattle U,men,d1,2,175,0,0,1,1,0,0,0,0,3,M,Midfielder,0
Cooper Flax,Wake Forest,men,d1,1,55,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Cooper Forcellini,Xavier,men,d1,1,37,1,0,3,2,0,0,0,0,0,M,Midfielder,2
Cooper Gersch,Occidental,men,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Cooper Jennings,Saint Joseph's,men,d1,2,180,0,0,0,0,0,0,1,2,0,GK,Goalkeeper,0
Cooper Lijewski,Dayton,men,d1,2,52,0,0,1,1,0,0,0,0,0,F,Forward,0
Copeland Berkley,Wake Forest,men,d1,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Corey Hudgins,FDU,men,d1,1,23,0,0,0,0,0,0,0,0,0,D,Defender,0
Corey James,Howard,men,d1,2,93,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cosimo Tristani,Fordham,men,d1,1,36,0,0,0,0,0,0,0,0,0,D,Defender,0
Crew Alvarez,Drake,men,d1,1,48,0,1,3,3,1,0,0,0,0,F,Forward,1
Cristian Escribano,Wake Forest,men,d1,1,67,0,0,0,0,0,0,0,0,0,D,Defender,0
Cristian Gallo,UC Irvine,men,d1,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Cristian Lograsso,NJIT,men,d1,1,82,0,0,2,0,0,0,0,0,0,M,Midfielder,0
Cristian Ortiz,Fairfield,men,d1,1,54,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cristiano Bruletti,Indiana,men,d1,2,40,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cristiano Da Silva,UMass Lowell,men,d1,2,125,0,0,2,2,1,0,0,0,0,M,Midfielder,0
Cristiano Fitzgerald,Xavier,men,d1,1,55,0,1,2,0,0,0,0,0,2,F,Forward,1
Cristobal Granada,Delaware,men,d1,2,14,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cristobal Porter,Wisconsin,men,d1,2,39,0,0,1,1,0,0,0,0,0,F,Forward,0
Cuan Kingwell,Huston-Tillotson,men,d3,1,64,0,0,0,0,1,0,0,0,1,null,Unknown,0
Curtis Boozer,Army West Point,men,d1,2,83,0,0,0,0,0,0,0,0,1,D,Defender,0
Curtis Dunn,Saint Peter's,men,d1,1,78,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Curtis Miley,CSU Bakersfield,men,d1,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Curtis Wagner,Loyola Maryland,men,d1,2,103,0,0,0,0,0,0,0,0,0,D,Defender,0
D'Alessandro Herrera,Houston Christian,men,d1,1,82,1,0,3,1,1,0,0,0,1,M,Midfielder,2
D'Andre Pickett,California,men,d1,2,161,0,0,1,0,0,0,0,0,4,D,Defender,0
D.T. Megliola,Binghamton,men,d1,2,180,0,0,4,3,0,0,0,0,0,F,Forward,0
Dado Cokic,Pacific (OR),men,d3,1,51,0,0,0,0,0,0,0,0,1,F,Forward,0
Daiki Kumakawa,Milwaukee,men,d1,1,77,1,1,1,1,0,0,0,0,2,M,Midfielder,3
Daire Mccarthy,Charlotte,men,d1,1,58,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dakota Jonke,Duquesne,men,d1,2,98,1,1,7,3,0,0,0,0,3,F,Forward,3
Dalton Bulowski,Northwestern,men,d1,1,13,0,0,0,0,0,0,0,0,0,D,Defender,0
Daman Sangha,Duquesne,men,d1,2,36,0,0,0,0,0,0,0,0,0,D,Defender,0
Damian Arguello,California Baptist,men,d1,1,35,0,0,1,0,0,0,0,0,0,null,Unknown,0
Damian Mcgregor-Wickham,FIU,men,d1,2,66,0,0,1,0,1,0,0,0,0,D,Defender,0
Damian Naumoski,FDU,men,d1,2,180,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Damian Santos,Niagara,men,d1,1,9,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Segura,Drake,men,d1,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Taraska,Monmouth,men,d1,1,90,0,0,1,1,0,0,0,0,0,D,Defender,0
Damoni Mckenna-Greenawalt,Gonzaga,men,d1,1,36,0,0,0,0,1,0,0,0,0,D,Defender,0
Dan Karsten,Rutgers,men,d1,2,120,1,0,1,1,0,0,0,0,1,F,Forward,2
Dan Mchale,Kentucky,men,d1,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Dan Mckay,Utah Valley,men,d1,2,97,0,0,1,0,0,0,0,0,0,null,Unknown,0
Dan Rose,Marshall,men,d1,1,90,0,0,0,0,0,0,1,1,0,GK,Goalkeeper,0
Dane Pendleton,San Jose St.,men,d1,2,91,0,0,1,0,0,0,0,0,3,M,Midfielder,0
Dane Rogers,Seattle U,men,d1,1,6,0,0,0,0,0,0,0,0,0,D,Defender,0
Dani Gamboa,Tulsa,men,d1,1,21,0,0,0,0,0,0,0,0,1,D,Defender,0
Daniel Adasiak,Mount Olive,men,d1,1,24,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Aguilar Fuentes,Evergreen St.,men,d3,1,90,0,0,1,0,1,0,0,0,0,D,Defender,0
Daniel Alleyne,Manhattan,men,d1,1,17,0,0,0,0,0,0,0,0,2,F,Forward,0
Daniel Burko,Hofstra,men,d1,2,180,2,0,9,6,1,0,0,0,2,F,Forward,4
Daniel D'Ippolito,Fordham,men,d1,2,166,1,1,9,4,0,0,0,0,0,M,Midfielder,3
Daniel Dokov,Temple,men,d1,1,17,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Daniel Ehlin,New Haven,men,d1,1,90,0,1,0,0,0,0,0,0,0,D,Defender,1
Daniel Firek,Lipscomb,men,d1,2,172,0,0,2,0,0,0,0,0,2,M,Midfielder,0
Daniel Firs,Loyola Chicago,men,d1,2,180,0,0,1,0,0,0,0,0,5,D,Defender,0
Daniel Freire Silva,Eastern Ill.,men,d1,2,71,0,0,0,0,0,0,0,0,3,F,Forward,0
Daniel Garcia,CSUN,men,d1,2,100,0,0,0,0,1,0,0,0,1,D,Defender,0
Daniel Goba,Rhode Island,men,d1,1,52,1,0,2,2,0,0,0,0,1,F,Forward,2
Daniel Govea,Pacific,men,d1,2,50,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Lang,Fordham,men,d1,2,105,0,1,3,1,0,0,0,0,0,D,Defender,1
Daniel Locklear,Mount Olive,men,d1,1,28,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Longo,UNC Greensboro,men,d1,2,149,0,3,2,1,0,0,0,0,1,M,Midfielder,3
Daniel Losfablos,Sacred Heart,men,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Daniel Lugo,High Point,men,d1,1,67,2,0,2,2,0,0,0,0,0,F,Forward,4
Daniel Moreno,Trinity Baptist,men,d1,1,73,0,0,2,0,0,0,0,0,3,null,Unknown,0
Daniel Murray,SIUE,men,d1,1,54,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Ordonez,UIW,men,d1,2,81,0,0,0,0,0,0,0,0,1,null,Unknown,0
Daniel Palomino,Southern Ore.,men,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Daniel Reiter,Coastal Carolina,men,d1,1,67,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Santos Rosa,Campbell,men,d1,2,175,0,1,3,2,1,0,0,0,0,D,Defender,1
Daniel Smith,Oral Roberts,men,d1,2,45,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Daniel Souza,Missouri St.,men,d1,1,82,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Daniel Stampatori,Lipscomb,men,d1,1,90,0,0,0,0,0,0,0,0,4,M,Midfielder,0
Daniel Wilkins,Jacksonville,men,d1,2,92,0,0,2,1,0,0,0,0,1,D,Defender,0
Daniel Zepeda,UIC,men,d1,2,161,0,1,1,0,0,0,0,0,0,M,Midfielder,1
Daniele Aracri,Missouri St.,men,d1,1,50,0,0,0,0,0,0,0,0,1,D,Defender,0
Daniele Mastroianni,Stetson,men,d1,2,86,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniele Verdirosi,Missouri St.,men,d1,1,40,0,1,0,0,0,0,0,0,1,F,Forward,1
Daniil Kaban,Howard,men,d1,2,93,1,0,2,2,0,0,0,0,2,F,Forward,2
Danny Chhetri,Mount St. Mary's,men,d1,1,19,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Danny Evans,Pacific (OR),men,d3,1,19,0,0,0,0,0,0,0,0,0,null,Unknown,0
Danny Isaac,Kentucky,men,d1,1,5,0,0,0,0,0,0,0,0,0,F,Forward,0
Danny Istambouli,Sacred Heart,men,d1,1,90,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Danny Stevens,Tulsa,men,d1,2,175,0,0,0,0,0,0,0,0,0,D,Defender,0
Dante Huckaby,West Virginia,men,d1,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Dante Wright,Jacksonville,men,d1,2,61,1,0,1,1,0,0,0,0,0,F,Forward,2
Daragh Reilly,Akron,men,d1,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Darien Martin,UIC,men,d1,2,77,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Darrell Etienne,Saint Peter's,men,d1,1,17,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Darrell Turcios,UIC,men,d1,2,106,1,2,2,1,0,0,0,0,0,M,Midfielder,4
Dasha Curiel,NIU,men,d1,1,34,1,0,3,3,0,0,0,0,0,F,Forward,2
David Adegborioye,Hofstra,men,d1,2,173,0,0,0,0,0,0,0,0,0,D,Defender,0
David Ajagbe,Portland,men,d1,1,73,1,0,4,2,0,0,0,0,4,F,Forward,2
David Barkan,UAlbany,men,d1,1,28,0,0,0,0,0,0,0,0,1,M,Midfielder,0
David Biggers,Denver,men,d1,2,113,0,0,0,0,0,0,0,0,3,M,Midfielder,0
David Boccuzzo,FIU,men,d1,2,99,0,0,0,0,1,0,0,0,3,M,Midfielder,0
David De La Vibora Bonilla,Marshall,men,d1,1,46,1,0,2,1,0,0,0,0,0,F,Forward,2
David Garcia,George Mason,men,d1,1,37,0,0,0,0,1,0,0,0,1,D,Defender,0
David Garcia,UMass Lowell,men,d1,2,57,0,0,0,0,0,0,0,0,1,F,Forward,0
David Garcia Gallego,Sacred Heart,men,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
David Huang,New Haven,men,d1,1,23,0,0,0,0,0,0,0,0,0,F,Forward,0
David Ismail,Vermont,men,d1,2,123,0,1,1,0,0,0,0,0,0,F,Forward,1
David Ivascu,FDU,men,d1,1,6,1,0,1,1,0,0,0,0,0,F,Forward,2
David Jesus,Fla. Atlantic,men,d1,2,24,0,0,1,0,0,0,0,0,0,"F, null",Forward,0
David Krumov,Bucknell,men,d1,2,151,0,0,4,1,0,0,0,0,2,M,Midfielder,0
David Lee,Saint Mary's (CA),men,d1,2,46,0,0,0,0,0,0,0,0,2,F,Forward,0
David Ndong Nguema,Wake Forest,men,d1,1,9,0,0,0,0,0,0,0,0,0,M,Midfielder,0
David Palade,Oral Roberts,men,d1,1,34,0,0,0,0,1,0,0,0,0,M,Midfielder,0
David Pepple,UAlbany,men,d1,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
David Perez,North Florida,men,d1,2,146,0,0,0,0,0,0,0,0,5,M,Midfielder,0
David Raphael,San Francisco,men,d1,2,163,1,0,4,3,1,0,0,0,4,F,Forward,2
David Roberts,Fla. Atlantic,men,d1,2,142,0,0,0,0,0,0,0,0,0,D,Defender,0
David Rosen,New Haven,men,d1,1,79,0,0,0,0,0,0,0,0,1,D,Defender,0
David Urrutia,Georgetown,men,d1,1,38,0,0,2,0,0,0,0,0,0,M,Midfielder,0
David Williams,Loyola Maryland,men,d1,2,19,0,1,0,0,0,0,0,0,2,F,Forward,1
Davis Barnes,Saint Peter's,men,d1,1,22,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Davis Moran,Evergreen St.,men,d3,1,90,0,0,1,1,0,0,0,0,1,null,Unknown,0
Davis Mungomba,Seattle U,men,d1,2,96,0,0,0,0,1,0,0,0,0,D,Defender,0
Davy Leavey,Penn St.,men,d1,2,42,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dawson Gregg,Trinity Baptist,men,d1,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Dax Booth,Radford,men,d1,1,7,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dean Mercer,St. Bonaventure,men,d1,2,167,0,0,0,0,1,0,0,0,7,M,Midfielder,0
Declan Horio,UC Davis,men,d1,2,77,0,0,0,0,0,0,0,0,0,null,Unknown,0
Declan Mettee,Wofford,men,d1,1,65,0,0,0,0,0,0,0,0,0,F,Forward,0
Declan Quill,Virginia Tech,men,d1,2,125,0,0,3,0,0,0,0,0,4,F,Forward,0
Denilson Bujano,Huston-Tillotson,men,d3,1,13,0,0,0,0,0,0,0,0,1,null,Unknown,0
Denilson Velasquez,Utah Tech,men,d1,2,84,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Denis Krioutchenkov,Charlotte,men,d1,1,56,0,0,1,1,0,0,0,0,3,F,Forward,0
Denis O. John,Memphis,men,d1,2,65,0,0,1,1,0,0,0,0,0,F,Forward,0
Deniss Hayes,VCU,men,d1,2,105,0,0,1,1,0,0,0,0,2,F,Forward,0
Desmond Bullard,Stetson,men,d1,2,41,0,0,1,0,0,0,0,0,0,null,Unknown,0
Desmond Mensah,High Point,men,d1,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Devin Armstrong,NJIT,men,d1,2,180,0,0,0,0,1,0,10,3,1,GK,Goalkeeper,0
Devin Bening,Occidental,men,d3,1,31,1,0,2,1,0,0,0,0,0,F,Forward,2
Devin Conway,Radford,men,d1,1,24,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Devin Dillon,San Diego,men,d1,2,32,0,0,1,0,0,0,0,0,1,D,Defender,0
Devin Seiler,Mount Olive,men,d1,2,117,0,0,0,0,1,0,0,0,0,D,Defender,0
Devin Shepherd,Evansville,men,d1,2,106,1,0,1,1,0,0,0,0,1,M,Midfielder,2
Devon Galluzzo,Boston College,men,d1,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Devon Stopek,Rutgers,men,d1,2,85,0,0,0,0,1,0,0,0,1,D,Defender,0
Devonte Richards,Central Ark.,men,d1,1,75,0,0,0,0,0,0,0,0,1,null,Unknown,0
Didac Glories Roig,Quinnipiac,men,d1,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Diego Avelar,Saint Joseph's,men,d1,1,64,0,0,0,0,0,0,0,0,0,D,Defender,0
Diego Batista,Providence,men,d1,1,69,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Diego Candia,Winthrop,men,d1,2,153,0,0,0,0,0,0,0,0,2,D,Defender,0
Diego Chavez,Duquesne,men,d1,2,180,0,0,0,0,0,0,3,2,1,GK,Goalkeeper,0
Diego Dauzier,Temple,men,d1,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Diego Diaz,Longwood,men,d1,1,8,0,0,1,0,0,0,0,0,0,F,Forward,0
Diego Diaz,Santa Clara,men,d1,1,90,0,0,1,0,0,0,0,0,0,D,Defender,0
Diego Ferruzzi,Creighton,men,d1,1,64,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Diego Hernandez,Furman,men,d1,2,130,0,2,5,0,1,0,0,0,3,M,Midfielder,2
Diego Hoenderkamp,Northern Ky.,men,d1,2,95,0,0,3,1,0,0,0,0,2,M,Midfielder,0
Diego Letayf,Georgetown,men,d1,1,69,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Diego Lopez-Rosales,LMU (CA),men,d1,2,56,0,0,2,0,0,0,0,0,0,F,Forward,0
Diego Martinez,Le Moyne,men,d1,1,49,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Diego Martinez,Nobel,men,d3,1,34,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Diego Ochoa,Notre Dame,men,d1,2,180,1,0,2,2,0,0,0,0,0,D,Defender,2
Diego Ossa,James Madison,men,d1,1,38,0,0,0,0,0,0,0,0,0,F,Forward,0
Diego Perez,Trinity Baptist,men,d1,1,73,0,0,1,1,0,0,0,0,0,null,Unknown,0
Diego Porras,Western Ill.,men,d1,1,35,0,0,1,1,0,0,0,0,0,F,Forward,0
Diego Ramirez,Lipscomb,men,d1,2,54,1,0,1,1,0,1,0,0,0,M,Midfielder,2
Diego Ramirez,UC Riverside,men,d1,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Diego Real,Missouri St.,men,d1,1,42,0,0,0,0,0,0,0,0,1,F,Forward,0
Diego Rived,Boston U.,men,d1,2,138,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Diego Robles,UIW,men,d1,2,133,1,0,3,2,0,0,0,0,1,null,Unknown,2
Diego Rodriguez,Oregon St.,men,d1,2,31,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Diego Rosas,Portland,men,d1,1,80,0,1,4,2,0,0,0,0,0,F,Forward,1
