Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
A Deshield-Tankard,Thomas (ME),men,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
A Miron,LIFE Pacific,men,d3,1,74,0,0,1,0,0,0,0,0,0,null,Unknown,0
A Ochoa,LIFE Pacific,men,d3,1,32,0,0,0,0,0,0,0,0,0,null,Unknown,0
A Schwind,LIFE Pacific,men,d3,1,57,0,0,0,0,0,0,0,0,0,null,Unknown,0
A.J. Cucinotta,Massachusetts,men,d1,1,10,0,0,0,0,0,0,0,0,0,D,Defender,0
A.J. Schuetz,Navy,men,d1,1,39,0,0,0,0,0,0,0,0,0,F,Forward,0
Aadne Aarstad,Elmira,men,d3,1,55,0,0,2,0,0,0,0,0,1,F,Forward,0
Aaron Babyak,Cairn,men,d3,1,90,0,0,0,0,0,0,0,0,1,null,Unknown,0
Aaron Cedillo,John Jay,men,d3,1,34,0,0,0,0,0,1,0,0,0,null,Unknown,0
Aaron Chapman,SUNY Morrisville,men,d3,1,45,1,1,2,1,1,0,0,0,1,F,Forward,3
Aaron Cohen,Plattsburgh St.,men,d3,1,45,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron Deans,Va. Wesleyan,men,d3,1,62,0,0,0,0,1,0,0,0,1,D,Defender,0
Aaron Deskin,Arcadia,men,d3,1,15,0,0,0,0,1,0,0,0,0,F,Forward,0
Aaron Glikin,Salisbury,men,d3,1,22,0,0,0,0,0,0,0,0,1,null,Unknown,0
Aaron Gonzales,Centenary (LA),men,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Aaron Juarez,Penn St.-Scranton,men,d3,1,38,0,0,0,0,0,0,0,0,1,null,Unknown,0
Aaron Ketchmark,Manchester,men,d3,1,90,0,0,0,0,0,0,6,0,1,GK,Goalkeeper,0
Aaron Lambert,Wis. Lutheran,men,d3,2,180,0,0,0,0,0,0,7,3,0,GK,Goalkeeper,0
Aaron Lamy-Ramsden,Penn St.-Altoona,men,d3,1,72,0,0,0,0,1,0,0,0,0,null,Unknown,0
Aaron Mccrory,Huntingdon,men,d3,1,84,0,0,0,0,0,0,0,0,0,D,Defender,0
Aaron Muncaster,Salve Regina,men,d3,1,71,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron O'Malley,Massachusetts,men,d1,1,30,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron O'Reilly,Northwestern,men,d1,1,71,0,1,2,0,1,0,0,0,0,F,Forward,1
Aaron Osborne,Delaware Valley,men,d3,2,89,1,0,1,1,0,0,0,0,2,"F, f",Forward,2
Aaron Park,Haverford,men,d3,1,63,0,0,2,1,0,0,0,0,0,null,Unknown,0
Aaron Pondeca,Mercer,men,d1,1,32,0,0,1,0,0,0,0,0,0,F,Forward,0
Aaron Priester,Lakeland,men,d3,1,35,0,0,0,0,0,0,0,0,0,D,Defender,0
Aaron Salisbury,Alfred St.,men,d3,1,14,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Aaron Smith,Mt. St. Joseph,men,d3,1,14,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aaron Vazquez,Wartburg,men,d3,1,4,0,0,0,0,0,0,0,0,1,null,Unknown,0
Aaron Yancey,Shenandoah,men,d3,1,12,0,0,0,0,0,0,0,0,0,D,Defender,0
Abdel Talabi,Bryant,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Abdellah Eddahbi,Framingham St.,men,d3,1,78,0,0,2,1,0,0,0,0,0,d,Defender,0
Abdiel Donato,Bluefield Univ.,men,d3,1,46,0,0,0,0,0,0,0,0,0,F,Forward,0
Abdiel Vargas,Old Westbury,men,d3,1,66,0,0,1,0,0,0,0,0,0,null,Unknown,0
Abdou So,Old Dominion,men,d1,1,62,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Abdoul Cisse,Lehman,men,d3,1,22,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Abdoul Dabre,SUNY Poly,men,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Abdoul Karim Pare,Saint Louis,men,d1,1,49,0,0,0,0,0,0,0,0,1,F,Forward,0
Abdul Kamara,George Mason,men,d1,1,38,0,0,1,1,0,0,0,0,0,null,Unknown,0
Abdul Salim,CCNY,men,d3,1,10,0,0,0,0,0,0,0,0,1,F,Forward,0
Abdullah Al Maghrabi,Hunter,men,d3,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Abel Kennedy,Simpson,men,d3,2,24,0,0,0,0,0,0,0,0,0,D,Defender,0
Abhi Rajaiyan,Wheaton (MA),men,d3,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abhinav Ramaraju,Air Force,men,d1,1,80,0,0,0,0,1,0,0,0,0,D,Defender,0
Abid Ali,Russell Sage,men,d3,1,10,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Abner Portillo,Blackburn,men,d3,1,43,0,1,1,1,0,0,0,0,0,D,Defender,1
Abobeleh Nkemawung,Goucher,men,d3,1,24,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Abou Cherif,Mount St. Mary's,men,d1,1,6,0,0,0,0,0,0,0,0,1,F,Forward,0
Abraham Sedillo,Greenville,men,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Ace Flores,Southern Va.,men,d3,1,19,0,0,0,0,0,0,0,0,0,D,Defender,0
Acelino Medford,Elmira,men,d3,1,82,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Acer Cristea,UC Santa Cruz,men,d3,1,21,0,0,0,0,0,0,0,0,0,F,Forward,0
Achillies Triantafyl,Penn St.-Abington,men,d3,1,39,0,0,1,1,0,0,0,0,0,null,Unknown,0
Adam Aboohamidi,Memphis,men,d1,1,76,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Adam Dahl,Houghton,men,d3,1,14,0,0,0,0,0,0,0,0,0,D,Defender,0
Adam Dring,Saint Mary's (CA),men,d1,1,49,0,0,0,0,0,0,0,0,1,D,Defender,0
Adam Eastman,RIT,men,d3,1,45,0,0,3,1,0,0,0,0,1,M,Midfielder,0
Adam Eley,Hartford,men,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Adam Elkhabbaz,Greensboro,men,d3,1,66,0,0,0,0,1,0,0,0,1,D,Defender,0
Adam Elonai,Marymount (VA),men,d3,1,15,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Gallegos,Grinnell,men,d3,1,59,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Adam Kowalski,Lehman,men,d3,1,69,0,0,1,1,1,0,0,0,0,M,Midfielder,0
Adam Landy,Pacific (OR),men,d3,1,66,0,0,0,0,0,0,0,0,1,F,Forward,0
Adam Lazarowicz,Illinois Tech,men,d3,1,79,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adam Leal,Gwynedd Mercy,men,d3,1,23,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Adam Mclaughlin,Roger Williams,men,d3,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Moharam,Brooklyn,men,d3,1,78,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Adam Molusis,Hamilton,men,d3,1,90,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Adam Prince,Bowdoin,men,d3,1,72,1,0,4,4,0,0,0,0,0,f,Forward,2
Adam Reynolds,Arcadia,men,d3,1,10,0,0,0,0,0,0,0,0,0,D,Defender,0
Adam Robertson,Wentworth,men,d3,1,90,0,0,0,0,0,0,0,0,0,b,Unknown,0
Adam Ruiz,Delaware Valley,men,d3,2,48,1,1,2,2,0,0,0,0,0,"D, d",Defender,3
Adam Rumble,Allegheny,men,d3,1,37,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adam Salama,San Diego,men,d1,1,90,0,0,0,0,0,0,1,1,1,GK,Goalkeeper,0
Adam Thompson,Geneva,men,d3,1,76,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Adam Tufton,Elmira,men,d3,1,38,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Watson,Butler,men,d1,1,21,0,0,0,0,0,0,0,0,2,F,Forward,0
Adamo Pantaleo,UMBC,men,d1,1,90,0,0,1,0,0,0,0,0,2,D,Defender,0
Adan Chavez,Bluefield Univ.,men,d3,1,79,0,0,0,0,0,0,0,0,0,F,Forward,0
Adan Khodorkovsky,Brooklyn,men,d3,1,70,0,0,4,0,0,0,0,0,0,M,Midfielder,0
Adan Leon,Illinois Col.,men,d3,1,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Addrian Mendoza,Wis.-Stout,men,d3,1,10,0,0,0,0,0,0,0,0,0,D,Defender,0
Aden Green,Wisconsin,men,d1,1,74,0,0,1,1,0,0,0,0,1,D,Defender,0
Aden Waugh,Marian (WI),men,d3,1,3,0,0,0,0,0,0,0,0,0,F,Forward,0
Adin Pezo,WPI,men,d3,1,38,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aditya Yogesh,DePauw,men,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Admasu Mitchell,Manchester,men,d3,1,30,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adrian Aguilar,UCLA,men,d1,1,7,0,0,0,0,0,0,0,0,0,F,Forward,0
Adrian Biaggi,UIC,men,d1,1,90,0,0,0,0,1,0,0,0,2,M,Midfielder,0
Adrian Bravo-Sanchez,Cleveland St.,men,d1,1,71,0,0,0,0,0,0,0,0,0,D,Defender,0
Adrian Carmona,Pfeiffer,men,d3,1,86,0,0,0,0,0,0,0,0,1,D,Defender,0
Adrian Carrasco,Mary Baldwin,men,d3,1,20,0,0,0,0,0,0,0,0,0,F,Forward,0
Adrian Castillo,Blackburn,men,d3,1,54,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Adrian Cogolludo,Illinois Tech,men,d3,1,88,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrian Corsi,Hood,men,d3,1,20,0,0,1,1,0,0,0,0,0,null,Unknown,0
Adrian Diaz,UC Riverside,men,d1,1,90,0,0,1,0,0,0,0,0,0,null,Unknown,0
Adrian Esteban,Missouri St.,men,d1,1,86,0,1,1,0,0,0,0,0,0,M,Midfielder,1
Adrian Gabino,Saint Elizabeth,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Adrian Gutierrez,Huntingdon,men,d3,1,72,0,0,0,0,1,0,0,0,1,D,Defender,0
Adrian Jogerst,Western Mich.,men,d1,1,20,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Adrian Matute,SUNY Oneonta,men,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Adrian Medina,San Francisco,men,d1,1,29,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Adrian Qira,Wm. Paterson,men,d3,1,55,0,0,0,0,1,0,0,0,1,F,Forward,0
Adrian Rojek,Wm. Paterson,men,d3,1,51,0,0,0,0,0,0,0,0,1,D,Defender,0
Adrian Rosiles,Aurora,men,d3,1,90,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Adrian Sanchez,Wentworth,men,d3,1,90,0,0,0,0,0,0,1,1,0,gk,Goalkeeper,0
Adrian Sobczak,RIT,men,d3,1,71,0,1,1,0,0,0,0,0,2,D,Defender,1
Adrian Torres,Montreat,men,d3,1,90,0,0,0,0,1,0,6,2,0,GK,Goalkeeper,0
Adrian Trott,Amherst,men,d3,1,13,0,0,0,0,0,0,0,0,0,d,Defender,0
Adriano Mcgowan,Penn St.-Berks,men,d3,1,14,0,0,0,0,0,0,0,0,0,F,Forward,0
Aedan Burke,Hamilton,men,d3,1,46,0,0,3,2,1,0,0,0,0,F,Forward,0
Aedan Costa,Ohio Wesleyan,men,d3,1,55,0,0,2,0,0,0,0,0,0,F,Forward,0
Aerian Hammond,Bridgewater (VA),men,d3,1,13,0,0,0,0,0,0,0,0,1,null,Unknown,0
Afonso Conde,Stetson,men,d1,1,44,0,0,0,0,0,0,0,0,1,null,Unknown,0
Afonso Taborda,VCU,men,d1,1,22,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Agastya Chaudhry Chandra,Hartwick,men,d3,1,28,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Agu Silva-Olivera,Regis (MA),men,d3,1,62,0,0,1,0,0,0,0,0,0,F,Forward,0
Ahiro Nakamae,Southern Ind.,men,d1,1,90,0,0,4,2,0,0,0,0,4,M,Midfielder,0
Ahmed Abukar,Hunter,men,d3,1,52,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Ahna Watt,Berea,men,d3,1,5,0,0,0,0,0,0,0,0,0,F,Forward,0
Ahrian Vasquez,Rhode Island Col.,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Auclair,Curry,men,d3,1,19,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Barnishin,Wilmington (OH),men,d3,1,76,0,1,1,1,0,0,0,0,0,M,Midfielder,1
Aidan Beiter,Adrian,men,d3,1,49,0,0,2,2,0,0,0,0,1,M,Midfielder,0
Aidan Chendak,Penn St.-Berks,men,d3,1,65,0,0,1,1,0,0,0,0,0,D,Defender,0
Aidan Cometa,Concordia Wisconsin,men,d3,1,47,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Aidan Costa,Moravian,men,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Aidan Courtney,Alvernia,men,d3,1,56,0,0,1,0,0,0,0,0,0,F,Forward,0
Aidan Donnelly,Saint Joseph's,men,d1,1,14,0,0,0,0,0,0,0,0,0,F,Forward,0
Aidan Doyle,Wheaton (MA),men,d3,1,67,0,0,1,0,0,0,0,0,0,null,Unknown,0
Aidan Dyga,Allegheny,men,d3,1,90,0,0,1,0,0,0,0,0,0,D,Defender,0
Aidan Eck,Grove City,men,d3,1,75,0,0,1,0,0,0,0,0,2,F,Forward,0
Aidan Farwell,Boston College,men,d1,1,49,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Aidan Gansert,Grace Christian (MI),men,d3,1,18,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Gaughan,SUNY Delhi,men,d3,1,90,0,0,2,1,0,0,0,0,0,D,Defender,0
Aidan Godinho,Georgetown,men,d1,1,58,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Aidan Gowin,Illinois Col.,men,d3,1,56,0,0,0,0,0,0,0,0,1,F,Forward,0
Aidan Gulli,Rivier,men,d3,1,90,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Aidan Henninger,Franciscan,men,d3,1,90,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Aidan Howard,Oswego St.,men,d3,1,51,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Jennings,Roger Williams,men,d3,1,81,0,0,3,1,0,0,0,0,2,M,Midfielder,0
Aidan Keith,Connecticut Col.,men,d3,1,83,0,0,1,1,0,0,0,0,1,D,Defender,0
Aidan Kelly,Massachusetts,men,d1,1,78,1,0,3,2,0,0,0,0,2,D,Defender,2
Aidan Kriek,Rose-Hulman,men,d3,1,90,0,0,1,0,0,0,0,0,1,D,Defender,0
Aidan Lodie,SUNY Geneseo,men,d3,1,49,0,1,3,2,0,0,0,0,0,F,Forward,1
Aidan Mahony,Franciscan,men,d3,1,22,0,0,1,1,0,0,0,0,0,F,Forward,0
Aidan Martinez,Wisconsin,men,d1,1,53,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Aidan Mcloughlin,WPI,men,d3,1,40,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Mcmahon,Ohio Northern,men,d3,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aidan Mcmillan,Moravian,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Mcmurray,Penn St.-Beaver,men,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Miles,Coast Guard,men,d3,1,89,1,0,1,1,0,0,0,0,0,D,Defender,2
Aidan Miller,Centenary (LA),men,d3,1,36,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Morris,Carleton,men,d3,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Mott,Wartburg,men,d3,1,69,0,1,3,0,0,0,0,0,0,M,Midfielder,1
Aidan Olufson,La Verne,men,d3,1,59,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Aidan Peterson,Eastern Conn. St.,men,d3,1,23,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aidan Pierias,Pacific (OR),men,d3,1,40,0,0,1,1,0,0,0,0,1,D,Defender,0
Aidan Rice,Wittenberg,men,d3,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aidan Rodriguez,Haverford,men,d3,1,22,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Roney,Sarah Lawrence,men,d3,1,54,0,1,1,1,0,0,0,0,1,F,Forward,1
Aidan Roxo,WestConn,men,d3,1,58,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Stillman,Lycoming,men,d3,1,72,0,0,2,0,0,0,0,0,2,F,Forward,0
Aidan Sugrue,St. Joseph's (ME),men,d3,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Valentine,Elizabethtown,men,d3,1,45,0,0,8,4,0,0,0,0,0,F,Forward,0
Aidan Welch,Millikin,men,d3,1,45,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Aidan Whitley,DePauw,men,d3,1,38,0,0,0,0,0,0,0,0,0,D,Defender,0
Aiden Aley,Occidental,men,d3,1,47,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aiden Bell,Wash. & Jeff.,men,d3,1,82,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aiden Benitez,Butler,men,d1,1,80,0,0,3,1,0,0,0,0,0,F,Forward,0
Aiden Boyer,Alfred St.,men,d3,1,68,0,0,0,0,0,0,0,0,0,D,Defender,0
Aiden Bryant,Manchester,men,d3,1,52,0,0,0,0,0,0,0,0,0,D,Defender,0
Aiden Burkhart,La Roche,men,d3,1,18,0,0,1,0,0,0,0,0,0,null,Unknown,0
Aiden Coelho,Albertus Magnus,men,d3,1,83,0,1,0,0,0,0,0,0,1,F,Forward,1
Aiden Conover,Neumann,men,d3,1,8,0,0,0,0,0,0,0,0,0,F,Forward,0
Aiden Crean,Salve Regina,men,d3,1,71,0,0,0,0,0,0,0,0,0,D,Defender,0
Aiden Dualan,Pfeiffer,men,d3,1,18,0,0,0,0,1,0,0,0,1,F,Forward,0
Aiden Fish,Asbury,men,d3,1,88,0,0,0,0,0,0,0,0,1,D,Defender,0
Aiden Fitz,Wis. Lutheran,men,d3,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Aiden Gjorgjievski,Elmhurst,men,d3,1,90,0,0,0,0,0,0,0,0,2,null,Unknown,0
Aiden Gonzalez,Lehigh,men,d1,1,54,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aiden Grafton,Curry,men,d3,1,90,0,0,2,2,0,0,0,0,0,null,Unknown,0
Aiden Granger,Le Moyne,men,d1,1,12,0,0,0,0,0,0,0,0,1,F,Forward,0
Aiden Hall,York (PA),men,d3,1,24,0,0,0,0,0,0,0,0,0,F,Forward,0
Aiden Hatleberg,Wis.-Platteville,men,d3,1,36,0,0,0,0,0,0,0,0,0,F,Forward,0
Aiden Heffner,DePauw,men,d3,1,53,0,0,1,1,0,0,0,0,1,D,Defender,0
Aiden Himes,Pacific (OR),men,d3,1,16,0,0,0,0,0,0,0,0,0,F,Forward,0
Aiden Hoenisch,Stockton,men,d3,1,82,1,1,3,1,0,0,0,0,0,F,Forward,3
Aiden Karrer,Aurora,men,d3,1,20,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Aiden Kennedy,Merchant Marine,men,d3,1,21,0,0,1,0,0,0,0,0,0,null,Unknown,0
Aiden Lane,Delaware Valley,men,d3,1,21,0,0,0,0,0,0,0,0,0,gk,Goalkeeper,0
Aiden Lee,Haverford,men,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aiden Londergan,Wesleyan (CT),men,d3,1,74,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Aiden Marks,Wash. & Jeff.,men,d3,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aiden Meister,Mary Baldwin,men,d3,1,11,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Aiden Miller,Franciscan,men,d3,1,90,0,0,0,0,0,0,3,1,0,GK,Goalkeeper,0
Aiden Mukanos-Kramer,La Roche,men,d3,1,33,0,1,3,1,0,0,0,0,0,null,Unknown,1
Aiden Ptacek,Bowling Green,men,d1,1,60,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Aiden Sivio,Manhattanville,men,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Aiden Tapia-Palacios,La Verne,men,d3,1,56,0,0,1,0,0,0,0,0,0,null,Unknown,0
Aiden Turner,Penn St.-Scranton,men,d3,1,55,0,0,1,0,0,0,0,0,0,null,Unknown,0
Aiden Warren,York (PA),men,d3,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aiden Watts,Curry,men,d3,1,46,1,0,4,2,1,0,0,0,0,f,Forward,2
Aiden Whitmore,Arcadia,men,d3,1,18,0,0,0,0,0,0,0,0,1,null,Unknown,0
Aiden Wightman,Ohio Wesleyan,men,d3,1,42,0,0,0,0,0,0,0,0,0,F,Forward,0
Aimilios Ioannou,Monmouth (IL),men,d3,1,65,0,0,3,0,0,0,0,0,1,M,Midfielder,0
Aitor Jorde,Iona,men,d1,1,44,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Aj Bibb,Wilmington (OH),men,d3,1,17,0,0,0,0,0,0,0,0,0,D,Defender,0
Aj Blanco,Blackburn,men,d3,1,85,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aj Henry,Neumann,men,d3,1,42,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aj Hockstok,DePauw,men,d3,1,71,0,1,1,1,1,0,0,0,0,M,Midfielder,1
Aj Jueseah,UW-River Falls,men,d3,1,33,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aj Karstetter,Pitt.-Greensburg,men,d3,1,23,0,0,0,0,0,0,0,0,0,D,Defender,0
Aj Landy,Goucher,men,d3,1,23,0,0,0,0,0,0,0,0,0,F,Forward,0
Aj Lucas,Manhattanville,men,d3,1,90,0,0,0,0,0,0,1,1,0,GK,Goalkeeper,0
Aj Mecke,Lancaster Bible,men,d3,2,76,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aj Pama,Ga. Southern,men,d1,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Aj Sedor,Penn College,men,d3,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aj Smith,Virginia,men,d1,1,34,0,0,1,1,0,0,0,0,0,F,Forward,0
Ajitesh Kumar,Illinois Tech,men,d3,1,28,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Akeel Russell,Medgar Evers,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Aki Freeman,Coast Guard,men,d3,1,52,1,0,7,6,0,0,0,0,2,F,Forward,2
Akol Malow,Wilmington (OH),men,d3,1,24,0,0,1,0,0,0,0,0,1,F,Forward,0
Alan Alonso,UIC,men,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alan Cruz,Wilmington (OH),men,d3,1,5,0,0,0,0,0,0,0,0,0,F,Forward,0
Alan Galvez,Manchester,men,d3,1,90,0,0,2,0,0,0,0,0,0,null,Unknown,0
Alan Hoffner,Penn St.-Mont Alto,men,d3,1,80,0,0,2,2,0,0,0,0,0,w,Unknown,0
Alan Horrocks,Gardner-Webb,men,d1,1,90,0,0,0,0,0,0,3,0,0,GK,Goalkeeper,0
Alan Melendez,UAB,men,d1,1,63,0,0,2,1,0,0,0,0,2,M,Midfielder,0
Alan Montano,Crown (MN),men,d3,1,87,0,0,0,0,1,0,0,0,0,D,Defender,0
Alastair Smith,Occidental,men,d3,1,13,0,0,1,0,0,0,0,0,0,F,Forward,0
Albi Ndrenika,Maryland,men,d1,1,52,1,1,3,1,0,0,0,0,1,M,Midfielder,3
Albin Gashi,Virginia,men,d1,1,90,0,0,6,3,0,0,0,0,2,M,Midfielder,0
Albin Lauridsen,Dubuque,men,d3,1,44,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Alden Mehta,Bowdoin,men,d3,1,41,0,1,1,1,0,0,0,0,0,null,Unknown,1
Alden Yu,Bates,men,d3,1,71,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aldo Gomez,Dallas Christian,men,d3,1,90,0,0,1,0,0,0,0,0,0,f,Forward,0
Aldo Hernandez,Saint Joseph's,men,d1,1,47,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Ale Sternini,Goucher,men,d3,1,64,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Alec Buongervino,George Fox,men,d3,1,22,1,1,2,1,0,0,0,0,0,F,Forward,3
Alec Ellis,Marietta,men,d3,1,77,0,0,1,1,0,0,0,0,2,M,Midfielder,0
Alec Kenison,Northeastern,men,d1,1,31,0,0,0,0,0,0,0,0,1,D,Defender,0
Alec Paraiso,Pfeiffer,men,d3,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alec Pineda,Manhattanville,men,d3,1,45,0,0,2,2,0,0,0,0,0,M,Midfielder,0
Alec Setterberg,Hamline,men,d3,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Aleix Anglada,Williams,men,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Alejandro Bastidas,Pfeiffer,men,d3,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alejandro Carrillo,Gardner-Webb,men,d1,1,24,0,0,0,0,0,0,0,0,1,D,Defender,0
Alejandro De Jesus,John Jay,men,d3,1,75,0,0,2,0,0,0,0,0,0,null,Unknown,0
Alejandro Hernandez,Montreat,men,d3,1,83,0,0,0,0,0,0,0,0,1,F,Forward,0
Alejandro Liborio,Principia,men,d3,1,63,1,0,3,1,0,0,0,0,0,M,Midfielder,2
Alejandro Martinez Santamaria,Northwestern,men,d1,1,81,0,1,1,0,0,0,0,0,0,F,Forward,1
Alejandro Monjarretz,Penn St.-Altoona,men,d3,1,6,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Alejandro Ortega,RIT,men,d3,1,24,0,0,1,0,0,0,0,0,0,D,Defender,0
Alejandro Perez Jorda,Siena,men,d1,1,33,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alejandro Quezada,Rivier,men,d3,1,90,0,0,1,1,0,0,0,0,4,M,Midfielder,0
Alejandro Torres,Greenville,men,d3,1,9,0,0,0,0,0,0,0,0,1,F,Forward,0
Alejandro Velazquez-Lopez,South Carolina,men,d1,1,23,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alejo Marcon,Central (IA),men,d3,1,87,0,0,0,0,0,0,0,0,0,F,Forward,0
Alek Habecker,DePauw,men,d3,1,41,0,0,2,2,0,0,0,0,0,M,Midfielder,0
Aleks Pituch,Green Bay,men,d1,1,35,0,0,0,0,0,0,0,0,1,F,Forward,0
Aleksander Nycz,Rutgers-Camden,men,d3,1,90,0,0,0,0,1,0,0,0,0,null,Unknown,0
Aleksander Swider,Quinnipiac,men,d1,1,8,0,0,0,0,0,0,0,0,0,null,Unknown,0
Alen Salihbegovic,Wilmington (OH),men,d3,1,52,0,0,0,0,0,0,0,0,0,D,Defender,0
Ales Kohoutek,Kansas City,men,d1,1,26,0,0,0,0,0,0,0,0,0,D,Defender,0
