Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
9 9,Mo. Baptist,men,d3,1,40,0,0,1,1,0,0,0,0,0,null,Unknown,0
A Marinozzi,Park (AZ),men,d3,2,58,0,0,1,1,0,0,0,0,0,null,Unknown,0
A Miron,LIFE Pacific,men,d1,1,67,0,0,1,1,0,0,0,0,0,null,Unknown,0
A Ochoa,LIFE Pacific,men,d1,1,37,0,0,0,0,0,0,0,0,0,null,Unknown,0
A Owen,Park (AZ),men,d3,2,173,0,0,3,2,2,0,0,0,0,null,Unknown,0
A Putrawan,Paul Smiths,men,d3,1,77,0,0,0,0,0,0,0,0,0,null,Unknown,0
A Schwind,LIFE Pacific,men,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
A.J. Cucinotta,Massachusetts,men,d1,1,14,0,0,0,0,0,0,0,0,0,D,Defender,0
A.J. Schuetz,Navy,men,d1,1,27,0,0,3,1,0,0,0,0,0,F,Forward,0
Aadne Aarstad,Elmira,men,d3,1,46,1,1,2,2,0,0,0,0,0,null,Unknown,3
Aamir Ketbache,UMass Lowell,men,d1,2,142,0,0,0,0,1,0,0,0,1,D,Defender,0
Aaron Asamoah,Longwood,men,d1,1,54,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron Basenach,Hofstra,men,d1,1,38,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Aaron Bruening,Longwood,men,d1,1,16,0,0,1,0,0,0,0,0,0,F,Forward,0
Aaron Cedillo,John Jay,men,d3,2,127,0,0,0,0,1,0,0,0,2,M,Midfielder,0
Aaron Chapman,SUNY Morrisville,men,d3,1,78,0,0,7,3,0,0,0,0,1,F,Forward,0
Aaron Cohen,Plattsburgh St.,men,d3,1,36,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron Cordova,Wash. & Lee,men,d3,2,51,0,0,0,0,0,0,0,0,2,null,Unknown,0
Aaron Cuenca,Marymount (VA),men,d3,1,2,0,0,0,0,0,0,0,0,0,D,Defender,0
Aaron Deans,Va. Wesleyan,men,d3,1,90,0,0,1,0,1,0,0,0,0,D,Defender,0
Aaron Debus,Wayland Baptist,men,d2,1,85,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aaron Deskin,Arcadia,men,d3,2,28,0,0,0,0,0,0,0,0,0,"F, null",Forward,0
Aaron Glikin,Salisbury,men,d3,2,61,0,0,2,2,0,0,0,0,0,null,Unknown,0
Aaron Gonzales,Centenary (LA),men,d3,1,42,1,0,1,1,0,0,0,0,0,null,Unknown,2
Aaron Henslovitz,Caltech,men,d3,1,62,0,0,0,0,0,0,0,0,0,D,Defender,0
Aaron Hurge,Ohio St.,men,d1,2,58,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron Huskic,Le Moyne,men,d1,1,3,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron Ketchmark,Manchester,men,d3,1,90,0,0,0,0,0,0,8,2,0,GK,Goalkeeper,0
Aaron Lakandri,Great Lake Christian,men,d3,1,63,0,0,3,1,0,0,0,0,0,null,Unknown,0
Aaron Lambert,Wis. Lutheran,men,d3,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Aaron Lamy-Ramsden,Penn St.-Altoona,men,d3,2,180,0,0,0,0,1,0,0,0,0,"d/m, null",Midfielder,0
Aaron Mackall,Minn.-Morris,men,d3,1,56,2,1,4,2,0,0,0,0,0,F,Forward,5
Aaron Mccrory,Huntingdon,men,d3,1,90,1,0,1,1,0,0,0,0,0,null,Unknown,2
Aaron Mowrer,Susquehanna,men,d3,1,7,0,0,0,0,0,0,0,0,1,D,Defender,0
Aaron O'Malley,Massachusetts,men,d1,1,72,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron O'Reilly,Northwestern,men,d1,1,82,0,0,4,0,0,0,0,0,0,F,Forward,0
Aaron Ocana,Rutgers-Newark,men,d3,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aaron Osborne,Delaware Valley,men,d3,1,12,0,0,0,0,0,0,0,0,0,F,Forward,0
Aaron Park,Haverford,men,d3,2,53,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aaron Pondeca,Mercer,men,d1,2,30,0,0,1,0,0,0,0,0,0,F,Forward,0
Aaron Rodriguez,St. Thomas (TX),men,d3,2,83,0,0,2,0,0,0,0,0,2,null,Unknown,0
Aaron Rotter,Saint Joseph (CT),men,d3,1,20,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aaron Rutherford,St. Olaf,men,d3,1,22,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Aaron Snyder,Westminster (PA),men,d3,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Aaron The,Carthage,men,d3,1,90,0,0,0,0,0,0,6,1,0,GK,Goalkeeper,0
Aaron Thornley,Centenary (LA),men,d3,1,22,0,1,0,0,0,0,0,0,0,null,Unknown,1
Aaron Vazquez,Wartburg,men,d3,1,40,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aaron Zhao,Chicago St.,men,d1,1,63,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Aarush Kamath,UIW,men,d1,2,135,0,0,2,0,1,0,0,0,0,null,Unknown,0
Aashir Walson,Lewis & Clark,men,d1,1,55,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aashir Walson,Lewis & Clark,men,d3,1,76,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Abdallah Traore,Memphis,men,d1,1,14,0,0,0,0,1,0,0,0,0,D,Defender,0
Abdel Talabi,Bryant,men,d1,2,180,1,0,1,1,0,0,0,0,3,D,Defender,2
Abdellah Eddahbi,Framingham St.,men,d3,1,79,0,0,0,0,0,0,0,0,0,d,Defender,0
Abdennour Gorini,Texas Col.,men,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abdiel Vargas,Old Westbury,men,d3,1,86,0,0,0,0,0,0,0,0,1,null,Unknown,0
Abdirasak Bulale,St. Olaf,men,d3,2,88,0,1,3,1,0,0,0,0,1,F,Forward,1
Abdou Mane,Clemson,men,d1,2,56,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Abdou So,Old Dominion,men,d1,2,153,0,0,1,0,0,0,0,0,3,M,Midfielder,0
Abdoul Dabre,SUNY Poly,men,d3,2,135,0,0,1,0,0,0,0,0,1,"D, b",Defender,0
Abdoul Diallo,Swarthmore,men,d3,2,65,0,0,0,0,1,0,0,0,0,D,Defender,0
Abdoul Karim Pare,Saint Louis,men,d1,1,46,0,0,1,0,0,0,0,0,2,F,Forward,0
Abdul Al-Rashed,Oakland,men,d1,2,161,0,0,4,3,0,0,0,0,0,M,Midfielder,0
Abdul Basit Suleman,La Roche,men,d3,1,44,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abdul Kamara,George Mason,men,d1,1,32,0,0,3,0,1,0,0,0,1,null,Unknown,0
Abdul Shuaib,Carlow,men,d3,1,61,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abdullah Al Maghrabi,Hunter,men,d3,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Abdullahi Adeboye,Caltech,men,d3,1,20,0,0,0,0,0,0,0,0,0,F,Forward,0
Abdulqader Majid,East Tex. Baptist,men,d3,2,39,1,0,2,2,0,0,0,0,0,M,Midfielder,2
Abe Arellano,Purdue Fort Wayne,men,d1,1,64,0,0,1,1,1,0,0,0,1,M,Midfielder,0
Abe Fuchs,Warner Pacific,men,d3,1,52,1,0,2,2,0,0,0,0,0,null,Unknown,2
Abel Gonzalez,McMurry,men,d3,2,136,1,0,4,2,0,0,0,0,2,M,Midfielder,2
Abhi Rajaiyan,Wheaton (MA),men,d3,1,40,0,0,0,0,0,0,0,0,1,F,Forward,0
Abhinav Ramaraju,Air Force,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Abner Portillo,Blackburn,men,d3,1,36,0,0,0,0,1,0,0,0,0,D,Defender,0
Abobeleh Nkemawung,Goucher,men,d3,1,35,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abou Cherif,Mount St. Mary's,men,d1,1,7,0,0,0,0,0,0,0,0,0,F,Forward,0
Aboubacar Traore,Fla. Atlantic,men,d1,1,30,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abraham Brown,UC Irvine,men,d1,2,87,0,0,2,0,0,0,0,0,0,D,Defender,0
Abraham Gabay,Yeshiva,men,d3,2,179,0,0,0,0,0,0,5,9,0,GK,Goalkeeper,0
Abraham Schlomer,Martin Luther,men,d3,1,78,0,0,0,0,0,0,0,0,0,F,Forward,0
Abraham Tiburcio,Benedictine (IL),men,d3,1,90,0,0,0,0,0,0,5,1,0,GK,Goalkeeper,0
Abram Johnson,Trinity Bible (ND),men,d3,1,90,0,0,0,0,0,0,20,5,0,GK,Goalkeeper,0
Abris Kelemen,La Salle,men,d1,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abu Rashidi,Spalding,men,d3,1,7,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aby Gomez,Central Ark.,men,d1,2,142,0,0,2,1,0,0,0,0,2,M,Midfielder,0
Acelino Medford,Elmira,men,d3,1,65,0,0,1,0,0,0,0,0,0,null,Unknown,0
Acer Cristea,UC Santa Cruz,men,d3,1,37,0,0,0,0,0,0,0,0,2,F,Forward,0
Adalid Oregon,Soka,men,d3,1,76,0,0,1,0,0,0,0,0,0,null,Unknown,0
Adam Abdelaal,Merrimack,men,d1,1,48,1,0,3,1,1,0,0,0,0,F,Forward,2
Adam Aboohamidi,Memphis,men,d1,2,95,0,2,1,0,0,0,0,0,0,M,Midfielder,2
Adam Ambrus-Aikelin,Penn,men,d1,1,7,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adam Baugus,Regent,men,d3,2,49,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Bellahcene,Baruch,men,d3,1,24,0,0,0,0,0,0,0,0,0,D,Defender,0
Adam Boykin,Eastern Ill.,men,d1,1,38,0,0,0,0,0,0,0,0,1,F,Forward,0
Adam Celik,Wofford,men,d1,2,178,0,0,1,0,1,0,0,0,4,D,Defender,0
Adam Chambers,U.S. Sports Academy,men,d3,1,90,0,0,0,0,0,0,5,2,0,GK,Goalkeeper,0
Adam Champlin,SUNY Cobleskill ,men,d3,2,180,0,0,0,0,0,0,13,7,0,GK,Goalkeeper,0
Adam Cohen,MIT,men,d3,1,12,0,0,1,1,0,0,0,0,0,null,Unknown,0
Adam Dahl,Houghton,men,d3,1,38,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Dring,Saint Mary's (CA),men,d1,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Adam Eastman,RIT,men,d3,1,80,0,0,1,1,0,0,0,0,0,null,Unknown,0
Adam Gallegos,Grinnell,men,d3,2,146,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Adam Hillis,UC San Diego,men,d1,1,69,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Adam Holt,Saint Peter's,men,d1,2,136,0,0,2,0,0,0,0,0,0,F,Forward,0
Adam Imhulse,Bethany (WV),men,d3,1,90,0,0,0,0,0,0,3,0,2,GK,Goalkeeper,0
Adam Knutson,Trinity (TX),men,d3,1,20,0,0,0,0,0,0,0,0,0,MIDFIELDER,Midfielder,0
Adam Kuechler,Penn,men,d1,1,7,0,0,0,0,0,0,0,0,1,F,Forward,0
Adam Labows,Hood,men,d3,1,90,0,0,0,0,0,0,1,1,0,GK,Goalkeeper,0
Adam Landy,Pacific (OR),men,d3,2,94,1,0,2,2,0,0,0,0,2,F,Forward,2
Adam Leikin,Pomona-Pitzer,men,d2,1,43,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Adam Leikin,Pomona-Pitzer,men,d3,1,55,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Adam Ngoran,Marshall,men,d1,1,37,0,0,1,0,0,0,0,0,0,F,Forward,0
Adam Niedermaier,Alfred,men,d3,1,12,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Pluszczyk,CWRU,men,d3,2,117,0,0,1,0,0,0,0,0,11,"M, null",Midfielder,0
Adam Robertson,Wentworth,men,d3,2,180,1,0,2,1,0,0,0,0,0,"D, b",Defender,2
Adam Ruiz,Delaware Valley,men,d3,1,2,0,0,0,0,0,0,0,0,0,D,Defender,0
Adam Rumble,Allegheny,men,d3,1,24,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adam Rustami,UNC Greensboro,men,d1,1,11,0,0,0,0,0,0,0,0,2,F,Forward,0
Adam Salama,San Diego,men,d1,1,90,0,0,0,0,0,0,4,2,1,GK,Goalkeeper,0
Adam Shaia,Roanoke,men,d3,1,39,0,0,0,0,0,0,0,0,0,D,Defender,0
Adam Stetson,Babson,men,d3,2,33,0,0,2,1,0,0,0,0,0,"m, null",Midfielder,0
Adam Thompson,Geneva,men,d3,1,44,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adam Tufton,Elmira,men,d3,1,47,0,0,3,1,0,0,0,0,0,null,Unknown,0
Adam Watson,Butler,men,d1,1,23,0,0,1,1,0,0,0,0,0,null,Unknown,0
Adam Wiman,Graceland (IA),men,d1,1,52,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adamo Pantaleo,UMBC,men,d1,2,177,0,0,0,0,2,0,0,0,0,D,Defender,0
Adamo Tsakiris,Wentworth,men,d3,1,55,0,0,0,0,0,0,0,0,0,b,Unknown,0
Adamo Tsakris,Wentworth,men,d3,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Adan Leon,Illinois Col.,men,d3,1,49,0,0,0,0,0,0,0,0,0,D,Defender,0
Adan Martinez-Ponce,St. Norbert,men,d3,1,80,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Addis Tafese,Penn St. Harrisburg,men,d3,1,22,0,0,1,0,0,0,0,0,0,null,Unknown,0
Addison Tyimok,Lasell,men,d3,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Addofo El Bey,Berry,men,d3,2,131,0,0,0,0,1,0,0,0,0,D,Defender,0
Adebayo Dikko,Dayton,men,d1,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Adedotun Adelekan,Eastern,men,d3,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Aden Green,Wisconsin,men,d1,1,20,0,0,0,0,0,0,0,0,1,D,Defender,0
Aden Razukiewicz,Arcadia,men,d3,1,70,0,0,0,0,0,1,0,0,0,GK,Goalkeeper,0
Adeyemi Oni,Emory,men,d3,1,40,0,0,1,1,2,0,0,0,0,F,Forward,0
Adin Ibrahimovic,Bowling Green,men,d1,1,5,0,0,0,0,0,0,0,0,0,F,Forward,0
Adin Pezo,WPI,men,d3,1,47,1,0,2,2,0,0,0,0,0,null,Unknown,2
Admasu Mitchell,Manchester,men,d3,2,29,0,0,0,0,0,0,0,0,1,null,Unknown,0
Adne Glotheim,Husson,men,d3,1,17,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adolfo Castrejon,Warren Wilson,men,d1,1,58,0,0,1,1,0,0,0,0,6,F,Forward,0
Adolfo Castrejon,Warren Wilson,men,d3,2,152,0,1,3,0,0,0,0,0,0,f,Forward,1
Adolfo Pino,California Baptist,men,d1,2,89,0,0,2,0,0,0,0,0,2,M,Midfielder,0
Adri Racedo Perdomo,N.C. Wesleyan,men,d3,1,20,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adrian Anguiano,Charlotte,men,d1,2,75,0,0,0,0,0,0,0,0,1,D,Defender,0
Adrian Atanassov,Carthage,men,d3,1,86,0,0,0,0,0,0,0,0,1,null,Unknown,0
Adrian Biaggi,UIC,men,d1,1,59,0,0,1,1,0,0,0,0,3,M,Midfielder,0
Adrian Bravo-Sanchez,Cleveland St.,men,d1,1,73,0,0,0,0,0,0,0,0,0,D,Defender,0
Adrian Buri,Presbyterian,men,d1,2,66,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Adrian Byasiima,Duke,men,d1,1,20,0,0,0,0,0,0,0,0,0,F,Forward,0
Adrian Carrasco,Mary Baldwin,men,d3,1,43,0,0,1,1,0,0,0,0,0,F,Forward,0
Adrian Castillo,Blackburn,men,d3,1,45,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrian Corsi,Hood,men,d3,1,20,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adrian Droese,Greensboro,men,d3,0,0,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adrian Esparragoza,Lesley,men,d3,1,74,0,0,1,0,1,0,0,0,0,dm,Midfielder,0
Adrian Esteban,Missouri St.,men,d1,1,71,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Adrian Fong,Evergreen St.,men,d3,1,67,0,0,0,0,0,0,0,0,2,null,Unknown,0
Adrian Garcia,Arlington Baptist,men,d3,1,64,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrian Garcia,Ozarks (AR),men,d3,2,33,0,0,1,0,0,0,0,0,0,D,Defender,0
Adrian Gutierrez,Huntingdon,men,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Adrian Hernandez,Ozarks (AR),men,d3,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrian Jacobs,California,men,d1,1,25,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Adrian Manchado,MSOE,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Adrian Panaite,Temple,men,d1,2,130,0,0,1,0,0,0,0,0,1,F,Forward,0
Adrian Pena,Emmanuel (MA),men,d3,2,168,0,0,1,0,0,0,0,0,0,"D, d",Defender,0
Adrian Qira,Wm. Paterson,men,d3,1,28,0,0,0,0,0,0,0,0,0,F,Forward,0
Adrian Racedo Perdomo,N.C. Wesleyan,men,d3,1,4,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrian Rojek,Wm. Paterson,men,d3,1,8,0,0,0,0,1,0,0,0,0,D,Defender,0
Adrian Sanchez,Belhaven,men,d3,1,45,0,0,0,0,0,0,0,0,1,F,Forward,0
Adrian Sanchez,Wentworth,men,d3,1,90,0,0,0,0,0,0,4,0,0,gk,Goalkeeper,0
Adrian Sobczak,RIT,men,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Adrian Talbot,Colby-Sawyer,men,d3,1,54,0,0,1,1,0,0,0,0,0,null,Unknown,0
Adrian Villa,Howard Payne,men,d3,1,90,0,0,0,0,0,0,2,2,0,GK,Goalkeeper,0
Adriano Gomez,Emerson,men,d3,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adriano Iannello,Marist,men,d1,1,78,0,0,3,3,1,0,0,0,1,F,Forward,0
Adriano Mcgowan,Penn St.-Berks,men,d3,1,17,0,0,0,0,0,0,0,0,0,F,Forward,0
Adric Rosato,Holy Cross,men,d1,1,67,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrien Marcelli,Swarthmore,men,d3,2,136,1,1,9,7,2,0,0,0,2,F,Forward,3
Aedan Carroll,Linfield,men,d3,2,119,0,0,0,0,0,0,0,0,0,D,Defender,0
Aedan Costa,Ohio Wesleyan,men,d3,2,103,0,0,1,0,0,0,0,0,0,F,Forward,0
Afonso Conde,Stetson,men,d1,1,45,0,0,1,0,0,0,0,0,1,null,Unknown,0
Afonso Silva,St. Scholastica,men,d3,1,26,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Afonso Taborda,VCU,men,d1,1,2,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Agaton Pourshahidi,UC Irvine,men,d1,2,79,1,1,4,2,0,0,0,0,0,F,Forward,3
Agustin Paredes,Lynchburg,men,d3,2,68,0,0,2,0,0,0,0,0,1,M,Midfielder,0
Agustin Resch,Seton Hall,men,d1,1,90,0,0,0,0,0,0,0,0,2,D,Defender,0
Ahad Shabazz-Henry,Kean,men,d3,1,78,0,0,0,0,1,0,0,0,0,D,Defender,0
Ahiro Nakamae,Southern Ind.,men,d1,1,90,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Ahmad Sajad,Juniata,men,d3,1,36,0,0,0,0,0,0,0,0,0,null,Unknown,0
Ahmed Abukar,Hunter,men,d3,1,79,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ahmed Al Mshakheel,Southern Me.,men,d3,2,153,0,1,1,0,1,0,0,0,0,"m, null",Midfielder,1
Ahrian Vasquez,Rhode Island Col.,men,d3,1,81,0,0,0,0,0,0,0,0,1,D,Defender,0
Aidan Aguilera-Reeves,Mary Hardin-Baylor,men,d3,2,108,1,1,4,3,0,0,0,0,0,M,Midfielder,3
Aidan Arber,Marist,men,d1,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aidan Avila,Warren Wilson,men,d1,1,82,0,0,2,0,0,0,0,0,2,M,Midfielder,0
Aidan Ayar,TCNJ,men,d3,1,37,0,1,4,1,0,0,0,0,0,M,Midfielder,1
Aidan Bayer,St. Joseph's (L.I.),men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Beiter,Adrian,men,d3,1,36,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Aidan Browne,Shenandoah,men,d3,2,126,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Aidan Butler,Cornell College,men,d3,1,52,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Aidan Chendak,Penn St.-Berks,men,d3,1,56,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Chuang,Brandeis,men,d3,2,42,0,0,0,0,0,0,0,0,0,"F, null",Forward,0
Aidan Costa,Moravian,men,d3,2,180,0,0,2,1,0,0,0,0,1,D,Defender,0
Aidan Courtney,Alvernia,men,d3,2,81,0,0,1,1,0,0,0,0,2,F,Forward,0
Aidan Cullinane,Johns Hopkins,men,d3,2,70,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Doyle,Wheaton (MA),men,d3,1,52,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Aidan Dyga,Allegheny,men,d3,1,90,0,1,0,0,0,0,0,0,0,d,Defender,1
Aidan Eck,Grove City,men,d3,1,73,0,0,2,2,0,0,0,0,0,F,Forward,0
Aidan Farwell,Boston College,men,d1,2,84,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Aidan Ferguson,Westfield St.,men,d3,1,34,0,0,1,0,0,0,0,0,1,null,Unknown,0
Aidan Fong,Seattle U,men,d1,1,3,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Gaughan,SUNY Delhi,men,d3,2,135,1,1,4,3,0,0,0,0,2,D,Defender,3
Aidan Godinho,Georgetown,men,d1,2,125,0,0,1,1,1,0,0,0,1,M,Midfielder,0
Aidan Gowin,Illinois Col.,men,d3,1,39,0,0,1,1,0,0,0,0,0,F,Forward,0
Aidan Gulli,Rivier,men,d3,1,90,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Aidan Hallinan,Springfield,men,d3,2,180,0,0,1,0,0,0,0,0,2,D,Defender,0
Aidan Henninger,Franciscan,men,d3,2,122,0,0,7,1,0,0,0,0,2,M,Midfielder,0
Aidan Hillis,St. Olaf,men,d3,2,180,0,0,1,0,0,0,0,0,5,D,Defender,0
Aidan Howard,Oswego St.,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Kelly,Massachusetts,men,d1,1,90,0,0,1,1,0,0,0,0,3,D,Defender,0
Aidan Kieffer,Boston U.,men,d1,1,57,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Kriek,Rose-Hulman,men,d1,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Aidan Kriek,Rose-Hulman,men,d3,1,54,0,0,1,0,0,0,0,0,0,D,Defender,0
Aidan Lodie,SUNY Geneseo,men,d3,2,83,0,0,0,0,0,0,0,0,3,F,Forward,0
Aidan Lopez,Houston Christian,men,d1,1,11,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Aidan Maclennan,Pomona-Pitzer,men,d2,1,74,1,0,1,1,0,0,0,0,0,M,Midfielder,2
Aidan Maclennan,Pomona-Pitzer,men,d3,1,73,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Aidan Mahony,Franciscan,men,d3,2,96,0,0,3,3,0,0,0,0,2,F,Forward,0
Aidan Marquez,Oregon St.,men,d1,2,88,0,0,1,0,1,0,0,0,2,F,Forward,0
Aidan Martin,Cornell,men,d1,1,90,1,1,2,2,0,0,0,0,0,D,Defender,3
Aidan Martinez,Wisconsin,men,d1,1,63,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Aidan Mchugh,Roanoke,men,d3,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aidan Mcloughlin,WPI,men,d3,1,49,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Mcmahon,Ohio Northern,men,d3,1,44,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Aidan Mcmillan,Moravian,men,d3,2,180,0,0,2,1,0,0,0,0,0,D,Defender,0
Aidan Mcmurray,Penn St.-Beaver,men,d3,1,64,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aidan Mcwilliams,Penn St. Harrisburg,men,d3,2,147,0,1,0,0,2,0,0,0,0,null,Unknown,1
Aidan Megivern,Keystone,men,d3,1,16,0,0,1,1,0,0,0,0,0,null,Unknown,0
Aidan Melville,James Madison,men,d1,1,37,0,0,2,1,0,0,0,0,0,null,Unknown,0
Aidan Miles,Coast Guard,men,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
