Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Aaliyah Carter,Alabama St.,women,d1,2,138,0,0,0,0,1,0,0,0,0,D,Defender,0
Aaliyah Faddoul,Georgia St.,women,d1,1,84,0,0,6,1,0,0,0,0,0,F,Forward,0
Aaliyah Gray,Southern U.,women,d1,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Aaliyah Kasper,Westminster (UT),women,d1,1,55,0,0,0,0,0,0,0,0,0,F,Forward,0
Aaliyah Mohammed,Ga. Southern,women,d1,2,17,0,0,0,0,0,0,0,0,1,F,Forward,0
Aaliyah Pitts,Georgetown,women,d1,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Aaliyaiah Durden,UTSA,women,d1,2,120,1,0,3,2,0,0,0,0,1,"D, M",Defender,2
Aayla Burgo,Mount St. Mary's,women,d1,1,9,0,0,0,0,0,0,0,0,0,F,Forward,0
Abbey Burns,UAB,women,d1,2,157,0,0,4,2,0,0,0,0,0,M,Midfielder,0
Abbey Cook,Penn,women,d1,1,45,1,0,3,2,0,0,0,0,0,F,Forward,2
Abbey Dalton,Michigan St.,women,d1,2,44,0,0,0,0,0,0,0,0,3,"D, null",Defender,0
Abbey Finn,Providence,women,d1,1,36,0,0,0,0,0,0,0,0,0,D,Defender,0
Abbey Hayberg,ETSU,women,d1,2,61,0,0,1,1,0,0,0,0,2,M,Midfielder,0
Abbey Iler,Indiana,women,d1,1,4,0,0,0,0,0,0,0,0,0,D,Defender,0
Abbey Lodato,Detroit Mercy,women,d1,2,139,0,0,2,0,0,0,0,0,7,M,Midfielder,0
Abbey Macdonald,Murray St.,women,d1,2,48,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Abbey Marak,Chattanooga,women,d1,2,175,0,0,0,0,0,0,0,0,3,null,Unknown,0
Abbey Merchant,UConn,women,d1,1,41,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Abbey Olexa,West Virginia,women,d1,2,113,1,1,1,1,0,0,0,0,0,F,Forward,3
Abbey Pierson,UNCW,women,d1,2,119,0,0,0,0,1,0,0,0,0,"M, null",Midfielder,0
Abbey Simpson,Simon Fraser,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Abbey Stanton,Wisconsin,women,d1,1,23,0,0,1,1,0,0,0,0,0,null,Unknown,0
Abbey Thornton,Maine,women,d1,1,69,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Abbi Armstrong,Central Ark.,women,d1,2,39,0,0,0,0,0,0,0,0,0,F,Forward,0
Abbi Maier,New Hampshire,women,d1,1,58,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Abbie Bailey,UTRGV,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Abbie Mai,Seattle U,women,d1,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abbie Smith,Emory & Henry,women,d1,1,74,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Abbie Wise,Western Caro.,women,d1,2,173,0,1,2,1,1,0,0,0,1,D,Defender,1
Abby Arrowood,Bob Jones,women,d1,1,80,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Baldridge,Western Mich.,women,d1,1,76,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Batts,Tennessee,women,d1,1,30,0,0,1,1,0,0,0,0,0,F,Forward,0
Abby Beasley,New Hampshire,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Breitschuh,Kent St.,women,d1,1,3,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Brinker,Elon,women,d1,1,14,0,0,0,0,0,0,0,0,1,D,Defender,0
Abby Bush,Northern Colo.,women,d1,1,19,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Abby Cole,Jacksonville St.,women,d1,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abby Cole,Mt. St. Joseph,women,d1,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abby Connolly,Campbell,women,d1,1,49,0,1,2,1,0,0,0,0,0,M,Midfielder,1
Abby Daly,Siena,women,d1,2,180,1,0,4,2,0,0,0,0,1,M,Midfielder,2
Abby Davis,Western Ky.,women,d1,1,22,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Abby Doherty,La Salle,women,d1,1,25,0,0,0,0,0,0,0,0,1,D,Defender,0
Abby Fisher,James Madison,women,d1,2,123,0,2,0,0,0,0,0,0,1,M,Midfielder,2
Abby Fitzmaurice,St. John's (NY),women,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abby Foulk,UNC Asheville,women,d1,1,72,0,0,0,0,0,0,0,0,2,null,Unknown,0
Abby Freese,Central Mich.,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Abby Gemma,Florida,women,d1,2,167,0,1,4,0,0,0,0,0,1,D,Defender,1
Abby Giordano,Lafayette,women,d1,1,50,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Graeser,UAB,women,d1,1,90,0,3,0,0,0,0,0,0,0,D,Defender,3
Abby Gundry,North Carolina,women,d1,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Abby Hall,Illinois St.,women,d1,2,71,1,0,1,1,1,0,0,0,1,D,Defender,2
Abby Hansen,Missouri St.,women,d1,2,91,1,2,1,1,0,0,0,0,1,M,Midfielder,4
Abby Hanton,Louisiana Tech,women,d1,2,120,0,0,2,2,0,0,0,0,0,F,Forward,0
Abby Jenkins,Ball St.,women,d1,2,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Abby Kilman,Georgia St.,women,d1,1,79,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abby Kudla,Memphis,women,d1,2,135,0,0,0,0,0,0,6,0,0,GK,Goalkeeper,0
Abby Lom,Green Bay,women,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abby Lorion,Holy Cross,women,d1,1,3,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abby Makela,Mount St. Mary's,women,d1,1,51,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Abby Mathews,Austin Peay,women,d1,2,37,0,0,3,0,0,0,0,0,0,M,Midfielder,0
Abby Mills,Notre Dame,women,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abby O'Brien,UNI,women,d1,1,36,0,0,1,0,0,0,0,0,0,D,Defender,0
Abby Olsen,Utah Tech,women,d1,2,53,0,0,1,1,1,0,0,0,0,D,Defender,0
Abby Parsons,Eastern Mich.,women,d1,1,26,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Reinl,Eastern Ill.,women,d1,2,138,0,0,7,3,0,0,0,0,6,F,Forward,0
Abby Reisz,Pittsburgh,women,d1,1,90,0,0,0,0,0,0,7,0,1,GK,Goalkeeper,0
Abby Ruhland,Marquette,women,d1,2,28,0,0,0,0,0,0,0,0,0,F,Forward,0
Abby Skiff,Iowa,women,d1,2,142,0,0,3,0,0,0,0,0,4,M,Midfielder,0
Abby Smith,Abilene Christian,women,d1,2,130,1,0,4,2,0,0,0,0,0,M,Midfielder,2
Abby Smith,Montana,women,d1,2,17,0,0,1,0,0,0,0,0,0,F,Forward,0
Abby Stoeck,Milwaukee,women,d1,2,158,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Abby Sudkamp,Loyola Chicago,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Abby Udowenko,Seton Hall,women,d1,2,107,0,0,0,0,0,0,0,0,1,F,Forward,0
Abby Walsh,Radford,women,d1,2,63,0,0,1,1,0,0,0,0,0,null,Unknown,0
Abby Werthman,Western Mich.,women,d1,1,70,0,0,1,0,0,0,0,0,0,F,Forward,0
Abby Wiedermann,Western Ky.,women,d1,1,90,1,0,2,1,0,0,0,0,1,D,Defender,2
Abby Wright,Samford,women,d1,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Abby Zugay,Michigan,women,d1,2,42,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Abella Hunter,Oregon,women,d1,2,110,0,0,3,2,1,0,0,0,2,M,Midfielder,0
Abi Major,North Texas,women,d1,2,157,0,0,4,2,1,0,0,0,0,D,Defender,0
Abigail Affleck,Utah,women,d1,2,65,0,0,1,1,0,0,0,0,1,F,Forward,0
Abigail Bishara,Cornell,women,d1,2,156,0,1,2,2,1,0,0,0,0,M,Midfielder,1
Abigail Carroll,Delaware St.,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Abigail Casey,UTSA,women,d1,2,46,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Abigail Colton,San Diego,women,d1,2,130,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abigail Cox,Rutgers,women,d1,2,121,0,0,2,1,0,0,0,0,2,"D, M",Defender,0
Abigail Cushing,Holy Cross,women,d1,2,117,0,0,1,0,0,0,0,0,0,F,Forward,0
Abigail Davis,Tennessee Tech,women,d1,2,159,0,0,0,0,0,0,0,0,1,D,Defender,0
Abigail Dibble,High Point,women,d1,1,70,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abigail Droner,Georgetown,women,d1,1,16,0,0,1,0,0,0,0,0,0,F,Forward,0
Abigail Fike,Bellarmine,women,d1,1,44,0,0,0,0,0,0,0,0,0,D,Defender,0
Abigail Herren,Fresno St.,women,d1,1,49,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abigail Incorvaia,Syracuse,women,d1,2,27,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Abigail Mills,Vermont,women,d1,2,131,0,0,0,0,0,0,0,0,3,D,Defender,0
Abigail Ortolano,Boston U.,women,d1,2,31,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Abigail Reger,Dartmouth,women,d1,1,23,0,0,0,0,0,0,0,0,0,F,Forward,0
Abigail Roche,Stony Brook,women,d1,2,89,0,0,1,0,0,0,0,0,0,D,Defender,0
Abigail Ross,Lipscomb,women,d1,2,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abigail Santana,Creighton,women,d1,1,90,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Abigail Schilling,Western Ill.,women,d1,2,123,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Abigail Seawright,Pacific,women,d1,2,74,0,0,0,0,0,0,0,0,0,D,Defender,0
Abigail Stager,Kentucky,women,d1,2,39,0,0,0,0,0,0,0,0,0,F,Forward,0
Abigail Tober,Merrimack,women,d1,1,34,0,0,0,0,0,0,0,0,1,D,Defender,0
Abigail Turner,Asbury,women,d1,1,24,0,0,0,0,0,0,0,0,0,F,Forward,0
Abigail Wilson,St. Mary's (TX),women,d1,1,87,0,0,0,0,0,0,0,0,0,D,Defender,0
Abigail Wooten,Samford,women,d1,1,52,0,0,1,0,0,0,0,0,1,null,Unknown,0
Abigail Wysong,St. Bonaventure,women,d1,1,38,0,0,0,0,0,0,0,0,0,null,Unknown,0
Abria Brooker,South Dakota St.,women,d1,1,33,0,1,2,0,0,0,0,0,0,M,Midfielder,1
Abrianna Madill,Jamestown,women,d1,1,29,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Abygaelle Normand,Campbell,women,d1,1,49,0,1,0,0,0,0,0,0,0,D,Defender,1
Addie Chester,Ball St.,women,d1,2,139,2,1,6,4,0,0,0,0,1,null,Unknown,5
Addie Crosno,Cal Poly,women,d1,3,81,0,0,3,3,0,0,0,0,0,M,Midfielder,0
Addie Doyle,Air Force,women,d1,2,109,0,0,1,0,0,0,0,0,2,"F, null",Forward,0
Addie Ford,Drake,women,d1,2,163,0,0,0,0,0,0,5,1,0,GK,Goalkeeper,0
Addie Harris,Temple,women,d1,2,154,0,0,0,0,0,0,0,0,2,null,Unknown,0
Addie Lange,UNI,women,d1,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Addie Larock,Omaha,women,d1,2,62,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Addie Lemmond,Charleston So.,women,d1,1,32,0,0,0,0,0,0,0,0,0,D,Defender,0
Addie Whitehouse,Santa Clara,women,d1,1,81,0,0,2,0,0,0,0,0,0,D,Defender,0
Addisen Boyer,Oregon,women,d1,2,66,0,0,4,2,0,0,0,0,1,F,Forward,0
Addison Ash,Butler,women,d1,2,162,0,0,0,0,0,0,3,1,0,GK,Goalkeeper,0
Addison Baldus,Michigan St.,women,d1,2,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Addison Baltodano,Arizona St.,women,d1,2,74,1,0,1,1,0,0,0,0,1,null,Unknown,2
Addison Bray,Yale,women,d1,2,156,0,0,8,2,0,0,0,0,3,F,Forward,0
Addison Brown,St. Bonaventure,women,d1,2,134,0,0,1,0,0,0,0,0,0,null,Unknown,0
Addison Carriere,UIC,women,d1,2,89,0,0,3,3,0,0,0,0,3,D,Defender,0
Addison Castleberry,Tulsa,women,d1,2,118,0,0,1,0,1,0,0,0,1,F,Forward,0
Addison Clark,Southern Ind.,women,d1,2,28,0,0,2,0,0,0,0,0,0,M,Midfielder,0
Addison Comer,Ga. Southern,women,d1,2,107,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Addison Davis,Western Caro.,women,d1,2,100,0,0,1,0,0,0,0,0,0,D,Defender,0
Addison Gibbons,Westminster (UT),women,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Addison Green,Fordham,women,d1,1,90,0,0,0,0,0,0,2,7,0,GK,Goalkeeper,0
Addison Hall,Akron,women,d1,2,123,2,1,2,2,0,0,0,0,0,M,Midfielder,5
Addison Halpern,Virginia,women,d1,2,146,0,0,4,1,0,0,0,0,1,null,Unknown,0
Addison Hamm,Indiana St.,women,d1,2,36,0,0,0,0,0,0,0,0,0,F,Forward,0
Addison Haws,Arizona St.,women,d1,2,44,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Addison Hoben,Drake,women,d1,2,51,0,0,3,0,0,0,0,0,0,F,Forward,0
Addison Howell,Murray St.,women,d1,2,147,0,0,5,1,0,0,0,0,3,F,Forward,0
Addison Israel,Merrimack,women,d1,1,25,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Addison Keen,Wyoming,women,d1,1,6,0,0,0,0,0,0,0,0,0,D,Defender,0
Addison Mello,Queens (NC),women,d1,1,90,0,0,0,0,0,0,0,0,4,M,Midfielder,0
Addison Miller,St. Mary's (TX),women,d1,1,30,0,0,0,0,0,0,0,0,1,F,Forward,0
Addison Neel,Kennesaw St.,women,d1,2,88,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Addison Roberts,Wake Forest,women,d1,2,106,0,0,2,1,0,0,0,0,0,D,Defender,0
Addison Roemer,American,women,d1,1,90,0,0,0,0,0,0,7,1,0,GK,Goalkeeper,0
Addison Sanchez,Fresno St.,women,d1,1,5,0,0,1,0,0,0,0,0,0,F,Forward,0
Addison Siders,Southern Miss.,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Addison Soehn,Louisiana,women,d1,2,94,0,0,3,2,0,0,0,0,1,M,Midfielder,0
Addison Stanciak,Saint Louis,women,d1,1,9,0,0,1,1,0,0,0,0,1,F,Forward,0
Addison Strickland,Southern Miss.,women,d1,1,7,0,0,0,0,0,0,0,0,0,D,Defender,0
Addison Watt,Wofford,women,d1,1,9,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Addison Werth,Milwaukee,women,d1,1,14,0,0,0,0,0,0,0,0,0,F,Forward,0
Addison Williams,Nicholls,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Addison Yelton,ETSU,women,d1,2,180,0,0,0,0,0,0,8,4,1,GK,Goalkeeper,0
Addisyn Lamothe-Vaughn,Iona,women,d1,2,35,0,0,0,0,0,0,0,0,0,D,Defender,0
Addy Borgmeier,Regis (CO),women,d1,1,46,0,0,0,0,0,0,0,0,0,D,Defender,0
Addy Canter,Wright St.,women,d1,1,24,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Addy Cusick,Kent St.,women,d1,1,80,0,0,0,0,0,0,0,0,0,null,Unknown,0
Addy Hess,Florida,women,d1,2,90,0,2,3,1,0,0,0,0,0,F,Forward,2
Addy Holgorsen,Clemson,women,d1,1,90,0,0,0,0,0,0,2,4,0,GK,Goalkeeper,0
Addy Johnson,Oral Roberts,women,d1,2,90,1,0,5,2,0,0,0,0,0,F,Forward,2
Addy Lang,Florida,women,d1,2,55,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Addy Mccleary,UT Martin,women,d1,2,87,0,0,1,0,1,0,0,0,0,null,Unknown,0
Addy Rozycki,Missouri St.,women,d1,2,61,0,0,0,0,0,0,0,0,0,"F, M",Midfielder,0
Addylan Wright,Central Ark.,women,d1,1,71,0,0,0,0,0,0,0,0,0,D,Defender,0
Addysen Schniederjan,St. Mary's (TX),women,d1,1,77,0,0,0,0,0,0,0,0,2,null,Unknown,0
Addyson Earl,Quinnipiac,women,d1,1,90,0,1,1,0,0,0,0,0,2,F,Forward,1
Addyson Warner,Indiana St.,women,d1,2,107,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Adee Boer,Wisconsin,women,d1,2,73,0,0,2,0,0,0,0,0,0,null,Unknown,0
Adee Broesder,Saint Louis,women,d1,2,71,0,0,2,1,0,0,0,0,0,F,Forward,0
Adee Goulden,Santa Clara,women,d1,1,66,1,0,3,2,0,0,0,0,0,M,Midfielder,2
Adela Vasakova,Rutgers,women,d1,2,53,0,0,1,1,0,0,0,0,0,F,Forward,0
Adelaide Brislen,Colgate,women,d1,2,110,0,0,0,0,0,0,0,0,2,D,Defender,0
Adelaide Paredes,St. Bonaventure,women,d1,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Adelaide Wyrzynski,Tarleton St.,women,d1,1,41,0,0,2,0,0,0,0,0,0,null,Unknown,0
Adelhia Ghonda,Houston,women,d1,1,68,0,0,1,1,1,0,0,0,3,F,Forward,0
Adelina Wilks,Saint Joseph's,women,d1,1,35,0,0,2,0,0,0,0,0,1,null,Unknown,0
Adeline Nemeth,Louisiana,women,d1,2,63,0,0,4,2,0,0,0,0,1,F,Forward,0
Adelle Francis,Michigan St.,women,d1,2,70,1,1,4,2,0,0,0,0,1,F,Forward,3
Adelyn Speight,North Ala.,women,d1,1,90,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Adi Bianchin,Pittsburgh,women,d1,2,111,0,1,5,3,0,0,0,0,0,F,Forward,1
Adi Radwanski,North Dakota,women,d1,1,17,0,0,0,0,0,0,0,0,0,F,Forward,0
Adi Walick,Michigan,women,d1,2,161,0,1,2,0,0,0,0,0,0,M,Midfielder,1
Adia Symmonds,Mississippi St.,women,d1,2,149,0,1,4,1,0,0,0,0,1,M,Midfielder,1
Adiat Olaogun-Dickson,Delaware,women,d1,2,118,1,0,3,2,0,0,0,0,0,F,Forward,2
Adilin Botet,Holy Cross,women,d1,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adison Bosa,Portland,women,d1,2,59,0,0,0,0,1,0,0,0,1,D,Defender,0
Adison Malone,Prairie View,women,d1,2,105,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adison Welsh,Eastern Ill.,women,d1,2,180,0,0,1,0,0,0,0,0,0,D,Defender,0
Adora Nwosu,Howard,women,d1,1,24,0,0,0,0,0,0,0,0,0,F,Forward,0
Adri Lika,Mercyhurst,women,d1,1,90,0,0,0,0,0,0,8,4,0,GK,Goalkeeper,0
Adria Kitzinger,Seton Hall,women,d1,2,98,0,1,3,2,0,0,0,0,4,F,Forward,1
Adriana Durango,Alabama A&M,women,d1,1,90,0,0,0,0,0,0,8,0,0,GK,Goalkeeper,0
Adriana Gallucci,Alabama St.,women,d1,2,63,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Adriana Merriam,Baylor,women,d1,2,35,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adriana Salzano,Drexel,women,d1,2,178,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Adriana Victoriano,Buffalo,women,d1,1,55,1,0,1,1,0,0,0,0,0,null,Unknown,2
Adrianna Alberts,Marquette,women,d1,2,99,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrianna Gill,The Citadel,women,d1,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Adrianna Marinello,Merrimack,women,d1,1,37,0,0,0,0,0,0,0,0,2,F,Forward,0
Adrianna Pepe,USC Upstate,women,d1,1,67,0,0,0,0,0,0,0,0,0,D,Defender,0
Adrianne Agbayani,South Dakota St.,women,d1,1,45,0,0,2,0,0,0,0,0,0,F,Forward,0
Adrielle Mibe,Arizona St.,women,d1,2,97,0,1,3,0,0,0,0,0,1,null,Unknown,1
Adrienne Trerotola,The Citadel,women,d1,1,21,1,0,1,1,0,0,0,0,0,F,Forward,2
Ady Bechtel,Tulsa,women,d1,2,166,0,1,3,2,0,0,0,0,1,M,Midfielder,1
Adysen Armenta,Vanderbilt,women,d1,2,99,0,1,3,2,1,0,0,0,0,null,Unknown,1
Afton Perry,BYU,women,d1,2,140,0,0,3,0,0,0,0,0,0,M,Midfielder,0
Afton Rasco,Colo. Sch. of Mines,women,d1,1,58,0,2,0,0,0,0,0,0,0,F,Forward,2
Ag Gibson,Louisville,women,d1,2,111,1,0,1,1,0,0,0,0,0,M,Midfielder,2
Agnes Stenlund,Toledo,women,d1,1,90,0,0,0,0,0,0,3,0,0,GK,Goalkeeper,0
Ai Kitagawa,Memphis,women,d1,2,137,2,0,3,2,0,0,0,0,2,M,Midfielder,4
Aida Name,Rhode Island,women,d1,1,86,0,0,0,0,0,0,0,0,1,D,Defender,0
Aidyn Fulton,Evergreen St.,women,d3,1,19,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aila Swinton,Louisiana,women,d1,2,112,0,0,3,1,0,0,0,0,1,D,Defender,0
Ailis Osmond,Canisius,women,d1,2,96,0,0,2,2,0,0,0,0,1,F,Forward,0
Ailyn Rowe,Army West Point,women,d1,1,38,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aimee Hodgson,Hofstra,women,d1,2,165,0,0,1,1,0,0,0,0,4,M,Midfielder,0
Ainara Aldeano,Alcorn,women,d1,1,90,0,0,1,0,1,0,0,0,2,M,Midfielder,0
Ainsleigh Thomson,New Mexico St.,women,d1,2,64,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Ainsley Capps,New Mexico,women,d1,1,4,0,0,0,0,0,0,0,0,0,F,Forward,0
Ainsley Chunn,Col. of Charleston,women,d1,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Ainsley Erzen,Arkansas,women,d1,1,21,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Ainsley Leja,Liberty,women,d1,2,135,0,0,0,0,0,0,6,2,1,GK,Goalkeeper,0
Ainsley Moy,UCF,women,d1,2,109,1,0,2,1,0,0,0,0,4,M,Midfielder,2
Ainsley Parker,ETSU,women,d1,2,171,0,0,1,0,1,0,0,0,2,M,Midfielder,0
Ainsley Schaufele,Ball St.,women,d1,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Ainsley Terada,Wright St.,women,d1,1,11,0,0,0,0,0,0,0,0,0,F,Forward,0
Aislinn Boyle,Marquette,women,d1,2,30,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aislinn Wright,Nicholls,women,d1,1,90,0,0,0,0,0,0,10,3,0,GK,Goalkeeper,0
Aislynn Maguire,Wake Forest,women,d1,1,7,0,0,0,0,0,0,0,0,0,F,Forward,0
Aitana Viejo,Glenville St.,women,d1,1,69,0,0,0,0,0,0,0,0,0,F,Forward,0
Aive Andriuskeviciute,Middle Tenn.,women,d1,1,16,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aixa Helbringer-Escobar,Green Bay,women,d1,1,90,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Aj Heap,Air Force,women,d1,2,91,0,0,1,0,0,0,0,0,0,"M, null",Midfielder,0
Aj Hennessey,TCU,women,d1,1,82,0,0,0,0,1,0,0,0,0,F,Forward,0
Aj Loera,Grand Canyon,women,d1,1,75,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Aj Mayock,East Carolina,women,d1,2,131,0,0,4,2,0,0,0,0,0,M,Midfielder,0
Aja Castaneda,Pacific,women,d1,1,5,0,0,0,0,0,0,0,0,0,D,Defender,0
Aja Nelson,Southeastern La.,women,d1,2,82,0,0,2,1,0,0,0,0,0,F,Forward,0
Ajanae Respass,West Virginia,women,d1,2,106,0,0,1,0,0,0,0,0,0,F,Forward,0
Ajla Ikeljic,Le Moyne,women,d1,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Akari Kishida,UNC Asheville,women,d1,1,56,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Akeelah Omokhua,SIUE,women,d1,2,40,0,0,0,0,0,0,0,0,0,F,Forward,0
Akiya Saine,Texas Southern,women,d1,2,90,0,0,0,0,0,0,0,0,2,D,Defender,0
Alaf Kristinsdattir,Harvard,women,d1,1,36,0,0,2,0,0,0,0,0,0,F,Forward,0
Alaina Carro,Le Moyne,women,d1,2,142,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Alaina Lee,LMU (CA),women,d1,1,46,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alaina Trevino,Oral Roberts,women,d1,2,116,0,0,0,0,0,0,0,0,4,M,Midfielder,0
Alaina Uncapher,Troy,women,d1,2,144,1,0,5,4,0,0,0,0,0,F,Forward,2
Alaina Villa,Iowa St.,women,d1,2,96,0,0,1,0,1,0,0,0,1,M,Midfielder,0
Alana Aiken,Grambling,women,d1,2,138,3,0,6,3,1,0,0,0,3,F,Forward,6
Alana Arjona,Wagner,women,d1,2,103,0,0,3,1,0,0,0,0,0,F,Forward,0
Alana Goldsmith,Wagner,women,d1,2,174,0,1,3,1,0,0,0,0,0,M,Midfielder,1
Alana Harry,Texas Tech,women,d1,2,112,0,1,2,1,0,0,0,0,0,null,Unknown,1
Alana Lamb,Seattle U,women,d1,2,153,0,0,1,1,0,0,0,0,2,D,Defender,0
Alana Lawless-Felarca,East Texas A&M,women,d1,2,160,0,0,3,0,0,0,0,0,0,M,Midfielder,0
Alana Nesbit,Kennesaw St.,women,d1,2,86,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alana Owens,North Ala.,women,d1,1,65,0,0,2,1,0,0,0,0,0,F,Forward,0
Alana Watts,South Carolina St.,women,d1,1,90,0,0,2,1,0,0,0,0,1,F,Forward,0
Alani Chaple,Oral Roberts,women,d1,2,111,0,0,0,0,0,0,0,0,2,D,Defender,0
Alanna Coffie,Providence,women,d1,1,34,0,0,0,0,0,0,0,0,2,F,Forward,0
Alanna Colbert,Cornell,women,d1,2,145,1,0,6,2,0,0,0,0,1,F,Forward,2
Alanna Pennington,Drake,women,d1,2,55,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alanna Raimondo,Denver,women,d1,1,43,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alanna Schmelzer,Mt. St. Joseph,women,d1,1,17,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Alauna Poole,Texas Southern,women,d1,1,20,0,0,0,0,0,0,0,0,0,F,Forward,0
Alauna Rutland,Howard,women,d1,1,48,0,0,2,0,0,0,0,0,0,F,Forward,0
Alayla Jackson,Jackson St.,women,d1,2,126,0,0,1,1,0,0,0,0,3,F,Forward,0
Alayna Hauser,SIUE,women,d1,2,162,0,0,2,1,0,0,0,0,2,F,Forward,0
Alayna Runck,Friends,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Alayna Taylor,UConn,women,d1,1,55,0,0,1,1,0,0,0,0,1,F,Forward,0
